clip_id,avg_inferred_valence
TheFaultInOurStars_014,3.3333333333333335
TheFaultInOurStars_015,3.8
TheFaultInOurStars_016,3.4
TheFaultInOurStars_017,3.6666666666666665
TheFaultInOurStars_018,3.75
TheFaultInOurStars_019,3.0
TheFaultInOurStars_020,3.6666666666666665
TheFaultInOurStars_021,3.3333333333333335
TheFaultInOurStars_022,3.8
TheFaultInOurStars_023,3.0
TheFaultInOurStars_024,3.6666666666666665
TheFaultInOurStars_025,3.4
TheFaultInOurStars_026,3.3333333333333335
TheFaultInOurStars_027,3.6
TheFaultInOurStars_028,3.8
TheFaultInOurStars_029,4.0
TheFaultInOurStars_030,3.5
TheFaultInOurStars_031,3.5
TheFaultInOurStars_032,3.8333333333333335
TheFaultInOurStars_033,4.0
TheFaultInOurStars_034,3.4
TheFaultInOurStars_035,3.8
TheFaultInOurStars_036,3.6666666666666665
TheFaultInOurStars_037,3.3333333333333335
TheFaultInOurStars_038,3.75
TheFaultInOurStars_039,3.6
TheFaultInOurStars_040,3.0
TheFaultInOurStars_041,4.0
TheFaultInOurStars_042,4.0
TheFaultInOurStars_043,3.2
TheFaultInOurStars_044,3.8
TheFaultInOurStars_045,3.8333333333333335
TheFaultInOurStars_046,3.8333333333333335
TheFaultInOurStars_048,3.8333333333333335
TheFaultInOurStars_049,3.6666666666666665
TheFaultInOurStars_050,3.6
TheFaultInOurStars_051,3.5
TheFaultInOurStars_052,4.0
TheFaultInOurStars_053,3.6
TheFaultInOurStars_054,3.3333333333333335
TheFaultInOurStars_055,3.6
TheFaultInOurStars_056,3.5
TheFaultInOurStars_057,4.0
TheFaultInOurStars_058,3.4
TheFaultInOurStars_059,3.6
TheFaultInOurStars_060,3.5
TheFaultInOurStars_061,3.6
TheFaultInOurStars_062,3.5
TheFaultInOurStars_063,3.6
TheFaultInOurStars_064,4.2
TheFaultInOurStars_065,3.0
TheFaultInOurStars_066,3.3333333333333335
TheFaultInOurStars_067,3.0
TheFaultInOurStars_068,3.5
TheFaultInOurStars_069,3.4
TheFaultInOurStars_070,3.6666666666666665
TheFaultInOurStars_071,3.0
TheFaultInOurStars_072,2.8
TheFaultInOurStars_073,3.4
TheFaultInOurStars_074,3.2
TheFaultInOurStars_075,3.6666666666666665
TheFaultInOurStars_076,3.6666666666666665
TheFaultInOurStars_077,3.5
TheSpectacularNow_023,3.8
TheSpectacularNow_068,3.6666666666666665
TheTheoryOfEverything_001,3.5
TheTheoryOfEverything_003,3.1666666666666665
TheTheoryOfEverything_005,3.8333333333333335
TheTheoryOfEverything_009,3.6666666666666665
TheTheoryOfEverything_012,3.0
TheTheoryOfEverything_016,3.4
TheTheoryOfEverything_018,3.6
TheTheoryOfEverything_021,3.8
TheTheoryOfEverything_022,3.6
TheTheoryOfEverything_026,3.4
TheTheoryOfEverything_030,4.6
TheTheoryOfEverything_031,3.2
TheTheoryOfEverything_034,3.6666666666666665
TheTheoryOfEverything_037,3.2
TheTheoryOfEverything_038,3.3333333333333335
TheTheoryOfEverything_039,3.5
TheTheoryOfEverything_040,3.5
TheTheoryOfEverything_041,3.1666666666666665
TheTheoryOfEverything_042,4.2
TheTheoryOfEverything_043,3.3333333333333335
TheTheoryOfEverything_048,3.2
TheTheoryOfEverything_051,3.0
TheTheoryOfEverything_054,3.3333333333333335
TheTheoryOfEverything_057,3.25
Wonder_120,3.4
