timestamp,level,data source
2025-11-21T13:34:00Z,SEDENTARY,Fitbit App
2025-11-21T13:35:00Z,SEDENTARY,Fitbit App
2025-11-21T13:36:00Z,SEDENTARY,Fitbit App
2025-11-21T13:37:00Z,SEDENTARY,Fitbit App
2025-11-21T13:38:00Z,SEDENTARY,Fitbit App
2025-11-21T13:39:00Z,SEDENTARY,Fitbit App
2025-11-21T13:40:00Z,SEDENTARY,Fitbit App
2025-11-21T13:41:00Z,SEDENTARY,Fitbit App
2025-11-21T13:42:00Z,SEDENTARY,Fitbit App
2025-11-21T13:43:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-11-21T13:44:00Z,SEDENTARY,Fitbit App
2025-11-21T13:45:00Z,LIGHTLY_ACTIVE,Fitbit App
