clip_id,avg_inferred_valence
LadyBird_031.mp4,2.6
LadyBird_045.mp4,3.3333333333333335
LadyBird_048.mp4,3.2
LadyBird_054.mp4,3.2
LadyBird_055.mp4,3.3333333333333335
LadyBird_056.mp4,3.6
LadyBird_057.mp4,2.2
LadyBird_066.mp4,3.0
LadyBird_068.mp4,3.1666666666666665
LadyBird_069.mp4,3.8
LadyBird_077.mp4,3.8
LadyBird_080.mp4,3.2
LadyBird_081.mp4,3.3333333333333335
LadyBird_088.mp4,2.8333333333333335
LadyBird_092.mp4,3.6666666666666665
LadyBird_093.mp4,3.5
LadyBird_099.mp4,3.4
LadyBird_104.mp4,3.6
LadyBird_109.mp4,3.6666666666666665
LadyBird_110.mp4,3.5
TheBlindSide_000.mp4,3.6
TheBlindSide_001.mp4,3.1666666666666665
TheBlindSide_002.mp4,3.5
TheBlindSide_003.mp4,3.4
TheBlindSide_004.mp4,3.4
TheBlindSide_005.mp4,3.3333333333333335
TheBlindSide_006.mp4,3.5
TheBlindSide_007.mp4,3.6666666666666665
TheBlindSide_008.mp4,3.1666666666666665
TheBlindSide_009.mp4,3.2
TheBlindSide_010.mp4,3.3333333333333335
TheBlindSide_011.mp4,3.6666666666666665
TheBlindSide_012.mp4,2.8333333333333335
TheBlindSide_013.mp4,3.4
TheBlindSide_014.mp4,2.8
TheBlindSide_015.mp4,3.6666666666666665
TheBlindSide_016.mp4,3.3333333333333335
TheBlindSide_017.mp4,3.8333333333333335
TheBlindSide_018.mp4,3.5
TheBlindSide_019.mp4,3.4
TheBlindSide_020.mp4,3.4
TheBlindSide_021.mp4,3.0
TheBlindSide_022.mp4,3.3333333333333335
TheBlindSide_024.mp4,3.4
TheBlindSide_025.mp4,3.1666666666666665
TheBlindSide_027.mp4,4.0
TheBlindSide_028.mp4,3.4
TheBlindSide_029.mp4,2.6
TheBlindSide_031.mp4,3.1666666666666665
TheBlindSide_032.mp4,2.8333333333333335
TheBlindSide_033.mp4,3.1666666666666665
TheBlindSide_034.mp4,3.0
TheBlindSide_035.mp4,3.5
TheBlindSide_036.mp4,3.8
TheBlindSide_037.mp4,3.5
TheBlindSide_038.mp4,3.0
TheBlindSide_039.mp4,3.0
TheBlindSide_040.mp4,3.0
TheBlindSide_041.mp4,2.8
TheBlindSide_042.mp4,3.5
TheBlindSide_043.mp4,2.6
TheBlindSide_044.mp4,3.0
TheBlindSide_045.mp4,3.0
TheBlindSide_046.mp4,3.8
TheBlindSide_049.mp4,3.4
TheBlindSide_050.mp4,4.0
TheBlindSide_052.mp4,3.5
TheBlindSide_053.mp4,3.8333333333333335
TheBlindSide_054.mp4,3.8333333333333335
TheBlindSide_055.mp4,3.3333333333333335
TheBlindSide_056.mp4,3.6
TheBlindSide_057.mp4,3.3333333333333335
TheBlindSide_058.mp4,3.5
TheBlindSide_059.mp4,3.4
TheBlindSide_060.mp4,2.0
TheBlindSide_061.mp4,3.3333333333333335
TheBlindSide_062.mp4,4.0
TheBlindSide_063.mp4,3.0
TheBlindSide_064.mp4,3.6
TheBlindSide_065.mp4,3.5
TheBlindSide_066.mp4,4.0
TheBlindSide_067.mp4,3.0
TheBlindSide_068.mp4,3.1666666666666665
TheBlindSide_069.mp4,3.6666666666666665
TheBlindSide_071.mp4,3.8
TheBlindSide_072.mp4,3.5
TheBlindSide_073.mp4,3.6
TheBlindSide_075.mp4,3.6666666666666665
TheBlindSide_076.mp4,3.0
TheBlindSide_077.mp4,3.4
TheBlindSide_078.mp4,3.8333333333333335
TheBlindSide_079.mp4,3.5
TheBlindSide_080.mp4,3.5
TheBlindSide_081.mp4,4.0
TheBlindSide_082.mp4,4.0
TheBlindSide_083.mp4,3.0
TheBlindSide_084.mp4,3.5
TheBlindSide_085.mp4,3.4
TheBlindSide_086.mp4,4.0
TheBlindSide_087.mp4,4.0
TheBlindSide_088.mp4,3.6666666666666665
TheBlindSide_089.mp4,4.0
TheBlindSide_091.mp4,3.5
TheBlindSide_092.mp4,3.5
TheBlindSide_093.mp4,3.6
TheFaultInOurStars_000.mp4,3.6
TheFaultInOurStars_001.mp4,2.6666666666666665
TheFaultInOurStars_002.mp4,3.6
TheFaultInOurStars_003.mp4,2.8333333333333335
TheFaultInOurStars_004.mp4,3.6666666666666665
TheFaultInOurStars_005.mp4,3.2
TheFaultInOurStars_006.mp4,3.5
TheFaultInOurStars_007.mp4,3.1666666666666665
TheFaultInOurStars_008.mp4,3.1666666666666665
TheFaultInOurStars_009.mp4,3.4
TheFaultInOurStars_010.mp4,3.1666666666666665
TheFaultInOurStars_011.mp4,3.1666666666666665
TheFaultInOurStars_012.mp4,3.3333333333333335
TheFaultInOurStars_013.mp4,2.6
TheFaultInOurStars_014.mp4,2.3333333333333335
TheFaultInOurStars_015.mp4,3.6
TheFaultInOurStars_016.mp4,3.0
TheFaultInOurStars_017.mp4,2.6666666666666665
TheFaultInOurStars_018.mp4,3.0
TheFaultInOurStars_019.mp4,3.1666666666666665
TheFaultInOurStars_020.mp4,3.3333333333333335
TheFaultInOurStars_021.mp4,3.0
TheFaultInOurStars_022.mp4,3.4
TheFaultInOurStars_023.mp4,2.8
TheFaultInOurStars_024.mp4,3.3333333333333335
TheFaultInOurStars_025.mp4,2.4
TheFaultInOurStars_026.mp4,3.1666666666666665
TheFaultInOurStars_027.mp4,3.6
TheFaultInOurStars_028.mp4,3.6
TheFaultInOurStars_029.mp4,4.0
TheFaultInOurStars_030.mp4,3.3333333333333335
TheFaultInOurStars_031.mp4,3.0
TheFaultInOurStars_032.mp4,3.6666666666666665
TheFaultInOurStars_033.mp4,3.8
TheFaultInOurStars_034.mp4,3.6
TheFaultInOurStars_035.mp4,3.6
TheFaultInOurStars_036.mp4,3.6666666666666665
TheFaultInOurStars_037.mp4,3.3333333333333335
TheFaultInOurStars_038.mp4,3.75
TheFaultInOurStars_039.mp4,2.8
TheFaultInOurStars_040.mp4,2.6
TheFaultInOurStars_041.mp4,2.8333333333333335
TheFaultInOurStars_042.mp4,3.4
TheFaultInOurStars_043.mp4,2.6
TheFaultInOurStars_044.mp4,3.2
TheFaultInOurStars_045.mp4,3.1666666666666665
TheFaultInOurStars_046.mp4,2.5
TheFaultInOurStars_048.mp4,3.5
TheFaultInOurStars_049.mp4,3.6666666666666665
TheFaultInOurStars_050.mp4,3.4
TheFaultInOurStars_051.mp4,3.3333333333333335
TheFaultInOurStars_052.mp4,4.0
TheFaultInOurStars_053.mp4,3.2
TheFaultInOurStars_054.mp4,2.6666666666666665
TheFaultInOurStars_055.mp4,3.4
TheFaultInOurStars_056.mp4,3.1666666666666665
TheFaultInOurStars_057.mp4,2.8
TheFaultInOurStars_058.mp4,2.6
TheFaultInOurStars_059.mp4,3.2
TheFaultInOurStars_060.mp4,2.8333333333333335
TheFaultInOurStars_061.mp4,3.4
TheFaultInOurStars_062.mp4,3.5
TheFaultInOurStars_063.mp4,2.4
TheFaultInOurStars_064.mp4,3.8
TheFaultInOurStars_065.mp4,2.8
TheFaultInOurStars_066.mp4,3.0
TheFaultInOurStars_067.mp4,2.5
TheFaultInOurStars_068.mp4,2.6666666666666665
TheFaultInOurStars_069.mp4,3.2
TheFaultInOurStars_070.mp4,3.0
TheFaultInOurStars_071.mp4,2.75
TheFaultInOurStars_072.mp4,2.6
TheFaultInOurStars_073.mp4,2.8
TheFaultInOurStars_074.mp4,2.8
TheFaultInOurStars_075.mp4,2.8333333333333335
TheFaultInOurStars_076.mp4,3.1666666666666665
TheFaultInOurStars_077.mp4,3.0
TheSpectacularNow_023.mp4,3.6
TheSpectacularNow_068.mp4,2.8333333333333335
TheTheoryOfEverything_001.mp4,3.5
TheTheoryOfEverything_003.mp4,3.1666666666666665
TheTheoryOfEverything_005.mp4,3.8333333333333335
TheTheoryOfEverything_009.mp4,3.5
TheTheoryOfEverything_012.mp4,3.0
TheTheoryOfEverything_016.mp4,3.6
TheTheoryOfEverything_018.mp4,2.8
TheTheoryOfEverything_021.mp4,3.4
TheTheoryOfEverything_022.mp4,3.8
TheTheoryOfEverything_026.mp4,4.0
TheTheoryOfEverything_030.mp4,3.2
TheTheoryOfEverything_031.mp4,3.4
TheTheoryOfEverything_034.mp4,2.6666666666666665
TheTheoryOfEverything_037.mp4,3.4
TheTheoryOfEverything_038.mp4,3.5
TheTheoryOfEverything_039.mp4,3.3333333333333335
TheTheoryOfEverything_040.mp4,3.3333333333333335
TheTheoryOfEverything_041.mp4,3.3333333333333335
TheTheoryOfEverything_042.mp4,4.0
TheTheoryOfEverything_043.mp4,3.0
TheTheoryOfEverything_048.mp4,3.2
TheTheoryOfEverything_051.mp4,3.5
TheTheoryOfEverything_054.mp4,3.5
TheTheoryOfEverything_057.mp4,3.25
Wonder_120.mp4,3.2
