timestamp,level,data source
2025-10-31T03:52:00Z,SEDENTARY,Fitbit App
2025-10-31T03:53:00Z,SEDENTARY,Fitbit App
2025-10-31T03:54:00Z,SEDENTARY,Fitbit App
2025-10-31T03:55:00Z,SEDENTARY,Fitbit App
2025-10-31T03:56:00Z,SEDENTARY,Fitbit App
2025-10-31T03:57:00Z,SEDENTARY,Fitbit App
2025-10-31T03:58:00Z,SEDENTARY,Fitbit App
2025-10-31T03:59:00Z,SEDENTARY,Fitbit App
2025-10-31T04:00:00Z,SEDENTARY,Fitbit App
2025-10-31T04:01:00Z,SEDENTARY,Fitbit App
2025-10-31T04:02:00Z,SEDENTARY,Fitbit App
2025-10-31T04:03:00Z,SEDENTARY,Fitbit App
2025-10-31T04:04:00Z,SEDENTARY,Fitbit App
2025-10-31T04:05:00Z,SEDENTARY,Fitbit App
2025-10-31T04:06:00Z,SEDENTARY,Fitbit App
2025-10-31T04:07:00Z,SEDENTARY,Fitbit App
2025-10-31T04:08:00Z,SEDENTARY,Fitbit App
2025-10-31T04:09:00Z,SEDENTARY,Fitbit App
2025-10-31T04:10:00Z,SEDENTARY,Fitbit App
2025-10-31T04:11:00Z,SEDENTARY,Fitbit App
2025-10-31T04:13:00Z,SEDENTARY,Fitbit App
2025-10-31T04:14:00Z,SEDENTARY,Fitbit App
2025-10-31T04:15:00Z,SEDENTARY,Fitbit App
2025-10-31T04:16:00Z,SEDENTARY,Fitbit App
2025-10-31T04:17:00Z,SEDENTARY,Fitbit App
2025-10-31T04:18:00Z,SEDENTARY,Fitbit App
2025-10-31T04:19:00Z,SEDENTARY,Fitbit App
2025-10-31T04:20:00Z,SEDENTARY,Fitbit App
2025-10-31T04:21:00Z,SEDENTARY,Fitbit App
2025-10-31T04:23:00Z,SEDENTARY,Fitbit App
2025-10-31T04:24:00Z,SEDENTARY,Fitbit App
2025-10-31T04:25:00Z,SEDENTARY,Fitbit App
2025-10-31T04:26:00Z,SEDENTARY,Fitbit App
2025-10-31T04:27:00Z,SEDENTARY,Fitbit App
2025-10-31T04:28:00Z,SEDENTARY,Fitbit App
2025-10-31T04:29:00Z,SEDENTARY,Fitbit App
2025-10-31T04:30:00Z,SEDENTARY,Fitbit App
2025-10-31T04:31:00Z,SEDENTARY,Fitbit App
2025-10-31T04:32:00Z,SEDENTARY,Fitbit App
2025-10-31T04:33:00Z,SEDENTARY,Fitbit App
2025-10-31T04:34:00Z,SEDENTARY,Fitbit App
2025-10-31T04:35:00Z,SEDENTARY,Fitbit App
