timestamp,heart rate zone type,data source
2025-10-30T06:08:00Z,LIGHT,Fitbit App
2025-10-30T06:09:00Z,LIGHT,Fitbit App
2025-10-30T06:10:00Z,LIGHT,Fitbit App
2025-10-30T06:11:00Z,LIGHT,Fitbit App
2025-10-30T06:12:00Z,LIGHT,Fitbit App
2025-10-30T06:13:00Z,LIGHT,Fitbit App
2025-10-30T06:14:00Z,LIGHT,Fitbit App
2025-10-30T06:15:00Z,MODERATE,Fitbit App
2025-10-30T06:16:00Z,MODERATE,Fitbit App
2025-10-30T06:17:00Z,MODERATE,Fitbit App
2025-10-30T06:18:00Z,MODERATE,Fitbit App
2025-10-30T06:19:00Z,MODERATE,Fitbit App
2025-10-30T06:20:00Z,MODERATE,Fitbit App
2025-10-30T06:21:00Z,MODERATE,Fitbit App
2025-10-30T06:22:00Z,MODERATE,Fitbit App
2025-10-30T06:23:00Z,MODERATE,Fitbit App
2025-10-30T06:24:00Z,MODERATE,Fitbit App
2025-10-30T06:25:00Z,MODERATE,Fitbit App
2025-10-30T06:26:00Z,LIGHT,Fitbit App
2025-10-30T06:27:00Z,LIGHT,Fitbit App
2025-10-30T06:28:00Z,LIGHT,Fitbit App
2025-10-30T06:29:00Z,MODERATE,Fitbit App
2025-10-30T06:30:00Z,MODERATE,Fitbit App
2025-10-30T06:31:00Z,MODERATE,Fitbit App
2025-10-30T06:32:00Z,MODERATE,Fitbit App
2025-10-30T06:33:00Z,MODERATE,Fitbit App
2025-10-30T06:34:00Z,MODERATE,Fitbit App
2025-10-30T06:35:00Z,LIGHT,Fitbit App
2025-10-30T06:36:00Z,LIGHT,Fitbit App
2025-10-30T06:37:00Z,LIGHT,Fitbit App
2025-10-30T06:38:00Z,MODERATE,Fitbit App
2025-10-30T06:39:00Z,VIGOROUS,Fitbit App
2025-10-30T06:40:00Z,VIGOROUS,Fitbit App
2025-10-30T06:41:00Z,VIGOROUS,Fitbit App
2025-10-30T06:42:00Z,MODERATE,Fitbit App
2025-10-30T06:43:00Z,MODERATE,Fitbit App
2025-10-30T06:44:00Z,MODERATE,Fitbit App
2025-10-30T06:45:00Z,VIGOROUS,Fitbit App
2025-10-30T06:46:00Z,MODERATE,Fitbit App
2025-10-30T06:47:00Z,MODERATE,Fitbit App
2025-10-30T06:48:00Z,MODERATE,Fitbit App
2025-10-30T06:49:00Z,VIGOROUS,Fitbit App
2025-10-30T06:50:00Z,MODERATE,Fitbit App
2025-10-30T06:51:00Z,MODERATE,Fitbit App
2025-10-30T06:52:00Z,MODERATE,Fitbit App
2025-10-30T06:53:00Z,MODERATE,Fitbit App
2025-10-30T06:54:00Z,MODERATE,Fitbit App
2025-10-30T06:55:00Z,LIGHT,Fitbit App
2025-10-30T06:56:00Z,VIGOROUS,Fitbit App
2025-10-30T06:57:00Z,MODERATE,Fitbit App
2025-10-30T06:58:00Z,MODERATE,Fitbit App
2025-10-30T06:59:00Z,MODERATE,Fitbit App
2025-10-30T07:00:00Z,MODERATE,Fitbit App
2025-10-30T07:01:00Z,MODERATE,Fitbit App
2025-10-30T07:02:00Z,LIGHT,Fitbit App
2025-10-30T07:03:00Z,MODERATE,Fitbit App
2025-10-30T07:04:00Z,MODERATE,Fitbit App
2025-10-30T07:05:00Z,LIGHT,Fitbit App
2025-10-30T07:06:00Z,MODERATE,Fitbit App
2025-10-30T07:07:00Z,MODERATE,Fitbit App
2025-10-30T07:08:00Z,LIGHT,Fitbit App
2025-10-30T07:09:00Z,LIGHT,Fitbit App
2025-10-30T07:10:00Z,VIGOROUS,Fitbit App
2025-10-30T07:11:00Z,MODERATE,Fitbit App
2025-10-30T07:12:00Z,LIGHT,Fitbit App
2025-10-30T07:13:00Z,VIGOROUS,Fitbit App
2025-10-30T07:14:00Z,VIGOROUS,Fitbit App
2025-10-30T07:15:00Z,VIGOROUS,Fitbit App
2025-10-30T07:16:00Z,VIGOROUS,Fitbit App
2025-10-30T07:17:00Z,VIGOROUS,Fitbit App
2025-10-30T07:18:00Z,MODERATE,Fitbit App
2025-10-30T07:19:00Z,VIGOROUS,Fitbit App
2025-10-30T07:20:00Z,MODERATE,Fitbit App
2025-10-30T07:21:00Z,MODERATE,Fitbit App
2025-10-30T07:22:00Z,MODERATE,Fitbit App
2025-10-30T07:23:00Z,MODERATE,Fitbit App
2025-10-30T07:24:00Z,LIGHT,Fitbit App
2025-10-30T07:25:00Z,MODERATE,Fitbit App
2025-10-30T07:26:00Z,VIGOROUS,Fitbit App
2025-10-30T07:27:00Z,VIGOROUS,Fitbit App
2025-10-30T07:28:00Z,VIGOROUS,Fitbit App
2025-10-30T07:29:00Z,MODERATE,Fitbit App
2025-10-30T07:30:00Z,LIGHT,Fitbit App
2025-10-30T07:31:00Z,LIGHT,Fitbit App
2025-10-30T07:32:00Z,LIGHT,Fitbit App
2025-10-30T07:33:00Z,LIGHT,Fitbit App
2025-10-30T07:34:00Z,LIGHT,Fitbit App
2025-10-30T07:35:00Z,LIGHT,Fitbit App
2025-10-30T07:36:00Z,LIGHT,Fitbit App
2025-10-30T07:37:00Z,LIGHT,Fitbit App
2025-10-30T07:38:00Z,LIGHT,Fitbit App
2025-10-30T07:39:00Z,LIGHT,Fitbit App
2025-10-30T07:40:00Z,LIGHT,Fitbit App
2025-10-30T07:41:00Z,LIGHT,Fitbit App
2025-10-30T07:42:00Z,LIGHT,Fitbit App
2025-10-30T07:43:00Z,LIGHT,Fitbit App
2025-10-30T07:44:00Z,LIGHT,Fitbit App
2025-10-30T07:45:00Z,LIGHT,Fitbit App
2025-10-30T07:46:00Z,LIGHT,Fitbit App
2025-10-30T07:47:00Z,LIGHT,Fitbit App
2025-10-30T07:48:00Z,LIGHT,Fitbit App
2025-10-30T07:49:00Z,LIGHT,Fitbit App
2025-10-30T07:50:00Z,LIGHT,Fitbit App
2025-10-30T07:51:00Z,LIGHT,Fitbit App
2025-10-30T07:52:00Z,LIGHT,Fitbit App
2025-10-30T07:53:00Z,LIGHT,Fitbit App
2025-10-30T07:54:00Z,LIGHT,Fitbit App
2025-10-30T07:55:00Z,LIGHT,Fitbit App
2025-10-30T07:56:00Z,LIGHT,Fitbit App
2025-10-30T07:57:00Z,LIGHT,Fitbit App
2025-10-30T07:58:00Z,LIGHT,Fitbit App
2025-10-30T07:59:00Z,LIGHT,Fitbit App
2025-10-30T08:00:00Z,LIGHT,Fitbit App
2025-10-30T08:01:00Z,LIGHT,Fitbit App
2025-10-30T08:02:00Z,LIGHT,Fitbit App
2025-10-30T08:03:00Z,LIGHT,Fitbit App
2025-10-30T08:04:00Z,LIGHT,Fitbit App
2025-10-30T08:05:00Z,LIGHT,Fitbit App
2025-10-30T08:06:00Z,LIGHT,Fitbit App
2025-10-30T08:07:00Z,LIGHT,Fitbit App
2025-10-30T08:08:00Z,LIGHT,Fitbit App
2025-10-30T08:09:00Z,LIGHT,Fitbit App
2025-10-30T08:10:00Z,LIGHT,Fitbit App
2025-10-30T08:11:00Z,LIGHT,Fitbit App
2025-10-30T08:12:00Z,LIGHT,Fitbit App
2025-10-30T08:13:00Z,LIGHT,Fitbit App
2025-10-30T08:14:00Z,LIGHT,Fitbit App
2025-10-30T08:15:00Z,LIGHT,Fitbit App
2025-10-30T08:16:00Z,LIGHT,Fitbit App
2025-10-30T08:17:00Z,LIGHT,Fitbit App
2025-10-30T08:18:00Z,LIGHT,Fitbit App
2025-10-30T08:19:00Z,LIGHT,Fitbit App
2025-10-30T08:20:00Z,LIGHT,Fitbit App
2025-10-30T08:21:00Z,LIGHT,Fitbit App
2025-10-30T08:22:00Z,LIGHT,Fitbit App
2025-10-30T08:23:00Z,LIGHT,Fitbit App
2025-10-30T08:24:00Z,LIGHT,Fitbit App
2025-10-30T08:25:00Z,LIGHT,Fitbit App
2025-10-30T08:26:00Z,LIGHT,Fitbit App
2025-10-30T08:27:00Z,LIGHT,Fitbit App
2025-10-30T08:28:00Z,LIGHT,Fitbit App
2025-10-31T03:22:00Z,LIGHT,Fitbit App
2025-10-31T03:23:00Z,LIGHT,Fitbit App
2025-10-31T03:24:00Z,LIGHT,Fitbit App
2025-10-31T03:25:00Z,LIGHT,Fitbit App
2025-10-31T03:26:00Z,LIGHT,Fitbit App
2025-10-31T03:27:00Z,LIGHT,Fitbit App
2025-10-31T03:28:00Z,LIGHT,Fitbit App
2025-10-31T03:29:00Z,LIGHT,Fitbit App
2025-10-31T03:30:00Z,LIGHT,Fitbit App
2025-10-31T03:31:00Z,LIGHT,Fitbit App
2025-10-31T03:32:00Z,LIGHT,Fitbit App
2025-10-31T03:33:00Z,LIGHT,Fitbit App
2025-10-31T03:34:00Z,LIGHT,Fitbit App
2025-10-31T03:35:00Z,LIGHT,Fitbit App
2025-10-31T03:36:00Z,LIGHT,Fitbit App
2025-10-31T03:37:00Z,LIGHT,Fitbit App
2025-10-31T03:38:00Z,LIGHT,Fitbit App
2025-10-31T03:39:00Z,LIGHT,Fitbit App
2025-10-31T03:40:00Z,LIGHT,Fitbit App
2025-10-31T03:41:00Z,LIGHT,Fitbit App
2025-10-31T03:42:00Z,LIGHT,Fitbit App
2025-10-31T03:43:00Z,LIGHT,Fitbit App
2025-10-31T03:44:00Z,LIGHT,Fitbit App
2025-10-31T03:45:00Z,LIGHT,Fitbit App
2025-10-31T03:46:00Z,LIGHT,Fitbit App
2025-10-31T03:47:00Z,LIGHT,Fitbit App
2025-10-31T03:48:00Z,LIGHT,Fitbit App
2025-10-31T03:49:00Z,LIGHT,Fitbit App
2025-10-31T03:50:00Z,LIGHT,Fitbit App
2025-10-31T03:51:00Z,LIGHT,Fitbit App
2025-10-31T03:52:00Z,LIGHT,Fitbit App
2025-10-31T03:53:00Z,LIGHT,Fitbit App
2025-10-31T03:54:00Z,LIGHT,Fitbit App
2025-10-31T03:55:00Z,LIGHT,Fitbit App
2025-10-31T03:56:00Z,LIGHT,Fitbit App
2025-10-31T03:57:00Z,LIGHT,Fitbit App
2025-10-31T03:58:00Z,LIGHT,Fitbit App
2025-10-31T03:59:00Z,LIGHT,Fitbit App
2025-10-31T04:00:00Z,LIGHT,Fitbit App
2025-10-31T04:01:00Z,LIGHT,Fitbit App
2025-10-31T04:02:00Z,LIGHT,Fitbit App
2025-10-31T04:03:00Z,LIGHT,Fitbit App
2025-10-31T04:04:00Z,LIGHT,Fitbit App
2025-10-31T04:05:00Z,LIGHT,Fitbit App
2025-10-31T04:06:00Z,LIGHT,Fitbit App
2025-10-31T04:07:00Z,LIGHT,Fitbit App
2025-10-31T04:08:00Z,LIGHT,Fitbit App
2025-10-31T04:09:00Z,LIGHT,Fitbit App
2025-10-31T04:10:00Z,LIGHT,Fitbit App
2025-10-31T04:11:00Z,LIGHT,Fitbit App
2025-10-31T04:12:00Z,LIGHT,Fitbit App
2025-10-31T04:13:00Z,LIGHT,Fitbit App
2025-10-31T04:14:00Z,LIGHT,Fitbit App
2025-10-31T04:15:00Z,LIGHT,Fitbit App
2025-10-31T04:16:00Z,LIGHT,Fitbit App
2025-10-31T04:17:00Z,LIGHT,Fitbit App
2025-10-31T04:18:00Z,LIGHT,Fitbit App
2025-10-31T04:19:00Z,LIGHT,Fitbit App
2025-10-31T04:20:00Z,LIGHT,Fitbit App
2025-10-31T04:21:00Z,LIGHT,Fitbit App
2025-10-31T04:22:00Z,LIGHT,Fitbit App
2025-10-31T04:23:00Z,LIGHT,Fitbit App
2025-10-31T04:24:00Z,LIGHT,Fitbit App
2025-10-31T04:25:00Z,LIGHT,Fitbit App
2025-10-31T04:26:00Z,LIGHT,Fitbit App
2025-10-31T04:27:00Z,LIGHT,Fitbit App
2025-10-31T04:28:00Z,LIGHT,Fitbit App
2025-10-31T04:29:00Z,LIGHT,Fitbit App
2025-10-31T04:30:00Z,LIGHT,Fitbit App
2025-10-31T04:31:00Z,LIGHT,Fitbit App
2025-10-31T04:32:00Z,LIGHT,Fitbit App
2025-10-31T04:33:00Z,LIGHT,Fitbit App
2025-10-31T04:34:00Z,LIGHT,Fitbit App
2025-10-31T04:35:00Z,LIGHT,Fitbit App
