timestamp,distance,data source
2025-11-17T08:19:04Z,68.41,Fitbit App
2025-11-17T11:07:04Z,15.43,Fitbit App
2025-11-17T11:08:04Z,90.06,Fitbit App
2025-11-17T11:09:04Z,36.23,Fitbit App
2025-11-17T11:10:04Z,0.67,Fitbit App
2025-11-17T11:11:04Z,24.16,Fitbit App
2025-11-17T11:12:04Z,84.00,Fitbit App
2025-11-17T11:13:04Z,90.06,Fitbit App
2025-11-17T11:14:04Z,88.33,Fitbit App
2025-11-17T11:15:04Z,84.00,Fitbit App
2025-11-17T11:16:04Z,86.60,Fitbit App
2025-11-17T11:17:04Z,89.20,Fitbit App
2025-11-17T11:18:04Z,64.08,Fitbit App
2025-11-17T11:19:04Z,29.52,Fitbit App
2025-11-17T11:20:04Z,64.95,Fitbit App
2025-11-17T11:21:04Z,44.29,Fitbit App
2025-11-17T11:22:04Z,25.50,Fitbit App
2025-11-17T11:23:04Z,84.87,Fitbit App
2025-11-17T11:24:04Z,74.48,Fitbit App
2025-11-17T11:25:04Z,84.00,Fitbit App
2025-11-17T11:26:04Z,87.47,Fitbit App
2025-11-17T11:27:04Z,78.81,Fitbit App
2025-11-17T11:28:04Z,30.20,Fitbit App
2025-11-17T11:29:04Z,6.04,Fitbit App
2025-11-17T11:30:04Z,80.54,Fitbit App
2025-11-17T11:31:04Z,90.93,Fitbit App
2025-11-17T11:32:04Z,90.93,Fitbit App
2025-11-17T11:33:04Z,23.49,Fitbit App
2025-11-17T11:34:04Z,0.67,Fitbit App
2025-11-17T11:35:04Z,14.76,Fitbit App
2025-11-17T11:36:04Z,9.39,Fitbit App
2025-11-17T11:37:04Z,87.47,Fitbit App
2025-11-17T11:38:04Z,90.06,Fitbit App
2025-11-17T11:39:04Z,34.22,Fitbit App
2025-11-17T15:22:04Z,0.67,Fitbit App
2025-11-17T15:23:04Z,18.12,Fitbit App
2025-11-17T15:24:04Z,29.52,Fitbit App
2025-11-17T15:41:04Z,0.67,Fitbit App
2025-11-17T15:42:04Z,71.88,Fitbit App
2025-11-17T21:18:04Z,83.14,Fitbit App
2025-11-17T21:19:04Z,25.50,Fitbit App
2025-11-17T21:20:04Z,45.63,Fitbit App
2025-11-17T21:21:04Z,85.73,Fitbit App
2025-11-17T21:22:04Z,1.34,Fitbit App
2025-11-18T02:59:04Z,2.01,Fitbit App
2025-11-18T03:00:04Z,5.37,Fitbit App
2025-11-18T03:07:04Z,0.67,Fitbit App
2025-11-18T03:08:04Z,40.93,Fitbit App
2025-11-18T03:09:04Z,20.13,Fitbit App
2025-11-18T03:17:04Z,9.39,Fitbit App
2025-11-18T03:18:04Z,74.48,Fitbit App
2025-11-18T03:19:04Z,34.22,Fitbit App
2025-11-18T08:16:04Z,15.43,Fitbit App
2025-11-18T08:17:04Z,82.27,Fitbit App
2025-11-18T08:18:04Z,10.07,Fitbit App
2025-11-18T08:19:04Z,22.81,Fitbit App
2025-11-18T08:20:04Z,5.37,Fitbit App
2025-11-18T08:21:04Z,0.67,Fitbit App
2025-11-18T08:22:04Z,22.14,Fitbit App
2025-11-18T08:38:04Z,1.34,Fitbit App
2025-11-18T08:39:04Z,33.55,Fitbit App
2025-11-18T08:40:04Z,40.26,Fitbit App
2025-11-18T08:41:04Z,64.08,Fitbit App
2025-11-18T10:59:04Z,0.67,Fitbit App
2025-11-18T11:00:04Z,38.92,Fitbit App
2025-11-18T11:01:04Z,79.67,Fitbit App
2025-11-18T11:02:04Z,11.41,Fitbit App
2025-11-18T11:04:04Z,1.34,Fitbit App
2025-11-18T11:05:04Z,29.52,Fitbit App
2025-11-18T11:06:04Z,8.05,Fitbit App
2025-11-18T11:07:04Z,16.78,Fitbit App
2025-11-18T11:08:04Z,22.81,Fitbit App
2025-11-18T11:09:04Z,59.75,Fitbit App
2025-11-18T11:10:04Z,82.27,Fitbit App
2025-11-18T11:11:04Z,92.66,Fitbit App
2025-11-18T11:12:04Z,86.60,Fitbit App
2025-11-18T11:13:04Z,83.14,Fitbit App
2025-11-18T11:14:04Z,77.94,Fitbit App
2025-11-18T11:15:04Z,37.58,Fitbit App
2025-11-18T11:16:40Z,40.93,Fitbit App
2025-11-18T11:17:40Z,36.23,Fitbit App
2025-11-18T11:18:40Z,40.93,Fitbit App
2025-11-18T11:19:40Z,84.00,Fitbit App
2025-11-18T11:20:40Z,65.82,Fitbit App
2025-11-18T11:21:40Z,75.34,Fitbit App
2025-11-18T11:22:40Z,76.21,Fitbit App
2025-11-18T11:23:40Z,60.62,Fitbit App
2025-11-18T11:24:40Z,6.04,Fitbit App
2025-11-18T11:25:40Z,76.21,Fitbit App
2025-11-18T11:26:40Z,24.16,Fitbit App
2025-11-18T11:27:40Z,12.75,Fitbit App
2025-11-18T11:33:40Z,0.67,Fitbit App
2025-11-18T11:34:40Z,26.17,Fitbit App
2025-11-18T11:35:40Z,26.17,Fitbit App
2025-11-18T11:36:40Z,84.87,Fitbit App
2025-11-18T11:37:40Z,38.92,Fitbit App
2025-11-18T11:38:40Z,79.67,Fitbit App
2025-11-18T11:39:40Z,8.05,Fitbit App
2025-11-18T11:40:40Z,87.47,Fitbit App
2025-11-18T11:41:40Z,38.92,Fitbit App
2025-11-18T14:41:40Z,0.67,Fitbit App
2025-11-18T14:42:40Z,30.20,Fitbit App
2025-11-18T14:51:40Z,0.67,Fitbit App
2025-11-18T14:52:40Z,28.18,Fitbit App
2025-11-18T14:53:40Z,45.63,Fitbit App
2025-11-18T14:54:40Z,13.42,Fitbit App
2025-11-18T14:55:40Z,14.09,Fitbit App
2025-11-18T15:05:40Z,0.67,Fitbit App
2025-11-18T15:06:40Z,27.51,Fitbit App
2025-11-18T15:07:40Z,44.29,Fitbit App
2025-11-18T15:08:40Z,81.40,Fitbit App
2025-11-18T15:09:40Z,84.00,Fitbit App
2025-11-18T15:10:40Z,73.61,Fitbit App
2025-11-18T15:11:40Z,35.56,Fitbit App
2025-11-18T15:12:40Z,30.20,Fitbit App
2025-11-18T15:13:40Z,85.73,Fitbit App
2025-11-18T15:14:40Z,84.00,Fitbit App
2025-11-18T15:15:40Z,1.34,Fitbit App
2025-11-18T19:32:40Z,0.67,Fitbit App
2025-11-18T19:33:40Z,33.55,Fitbit App
2025-11-18T19:34:40Z,77.07,Fitbit App
2025-11-18T19:35:40Z,80.54,Fitbit App
2025-11-18T19:36:40Z,2.68,Fitbit App
2025-11-18T19:37:40Z,14.76,Fitbit App
2025-11-18T19:38:40Z,77.07,Fitbit App
2025-11-18T19:39:40Z,63.22,Fitbit App
2025-11-18T19:40:40Z,22.81,Fitbit App
2025-11-19T03:35:40Z,23.49,Fitbit App
2025-11-19T03:36:40Z,61.49,Fitbit App
2025-11-19T03:42:40Z,0.67,Fitbit App
2025-11-19T03:43:40Z,14.09,Fitbit App
2025-11-19T03:49:40Z,0.67,Fitbit App
2025-11-19T03:50:40Z,36.23,Fitbit App
2025-11-19T03:51:40Z,70.15,Fitbit App
2025-11-19T03:52:40Z,2.01,Fitbit App
2025-11-19T03:53:40Z,6.04,Fitbit App
2025-11-19T04:20:40Z,1.34,Fitbit App
2025-11-19T04:21:40Z,12.08,Fitbit App
2025-11-19T08:54:40Z,7.38,Fitbit App
2025-11-19T10:06:40Z,0.67,Fitbit App
2025-11-19T10:07:40Z,12.08,Fitbit App
2025-11-19T10:08:40Z,83.14,Fitbit App
2025-11-19T10:09:40Z,28.85,Fitbit App
2025-11-19T10:10:40Z,23.49,Fitbit App
2025-11-19T10:11:40Z,39.59,Fitbit App
2025-11-19T10:12:40Z,86.60,Fitbit App
2025-11-19T10:13:40Z,71.01,Fitbit App
2025-11-19T10:14:40Z,77.07,Fitbit App
2025-11-19T10:15:40Z,75.34,Fitbit App
2025-11-19T10:16:40Z,45.63,Fitbit App
2025-11-19T10:17:40Z,33.55,Fitbit App
2025-11-19T10:18:40Z,38.92,Fitbit App
2025-11-19T10:19:40Z,30.87,Fitbit App
2025-11-19T10:20:40Z,39.59,Fitbit App
2025-11-19T10:21:40Z,64.95,Fitbit App
2025-11-19T10:22:40Z,44.96,Fitbit App
2025-11-19T10:23:40Z,64.08,Fitbit App
2025-11-19T10:24:40Z,67.55,Fitbit App
2025-11-19T10:25:40Z,34.89,Fitbit App
2025-11-19T10:26:40Z,84.00,Fitbit App
2025-11-19T10:27:40Z,18.12,Fitbit App
2025-11-19T12:02:40Z,1.34,Fitbit App
2025-11-19T12:03:40Z,69.28,Fitbit App
2025-11-19T12:04:40Z,7.38,Fitbit App
2025-11-19T12:08:40Z,8.72,Fitbit App
2025-11-19T12:09:40Z,42.94,Fitbit App
2025-11-19T12:10:40Z,65.82,Fitbit App
2025-11-19T14:26:40Z,0.67,Fitbit App
2025-11-19T14:27:40Z,6.71,Fitbit App
2025-11-19T14:53:40Z,1.34,Fitbit App
2025-11-19T14:54:40Z,63.22,Fitbit App
2025-11-19T14:55:40Z,23.49,Fitbit App
2025-11-19T14:56:40Z,1.34,Fitbit App
2025-11-19T14:57:40Z,14.76,Fitbit App
2025-11-19T15:08:40Z,0.67,Fitbit App
2025-11-19T15:09:40Z,35.56,Fitbit App
2025-11-19T15:10:40Z,40.26,Fitbit App
2025-11-19T15:11:40Z,27.51,Fitbit App
2025-11-20T08:03:40Z,1.34,Fitbit App
2025-11-20T08:04:40Z,60.62,Fitbit App
2025-11-20T08:05:40Z,35.56,Fitbit App
2025-11-20T08:07:40Z,0.67,Fitbit App
2025-11-20T08:08:40Z,23.49,Fitbit App
2025-11-20T08:15:40Z,1.34,Fitbit App
2025-11-20T08:16:40Z,28.18,Fitbit App
2025-11-20T08:19:40Z,19.46,Fitbit App
2025-11-20T08:20:40Z,38.92,Fitbit App
2025-11-20T08:21:40Z,44.96,Fitbit App
2025-11-20T11:01:40Z,1.34,Fitbit App
2025-11-20T11:02:40Z,42.94,Fitbit App
2025-11-20T11:03:40Z,20.80,Fitbit App
2025-11-20T11:04:40Z,60.62,Fitbit App
2025-11-20T11:05:40Z,64.95,Fitbit App
2025-11-20T11:06:40Z,29.52,Fitbit App
2025-11-20T11:07:40Z,1.34,Fitbit App
2025-11-20T11:14:40Z,9.39,Fitbit App
2025-11-20T11:15:40Z,92.66,Fitbit App
2025-11-20T11:16:40Z,71.88,Fitbit App
2025-11-20T11:17:40Z,81.40,Fitbit App
2025-11-20T11:18:40Z,84.00,Fitbit App
2025-11-20T11:19:40Z,81.40,Fitbit App
2025-11-20T11:20:40Z,79.67,Fitbit App
2025-11-20T11:21:40Z,87.47,Fitbit App
2025-11-20T11:22:40Z,61.49,Fitbit App
2025-11-20T11:23:40Z,27.51,Fitbit App
2025-11-20T11:24:40Z,40.93,Fitbit App
2025-11-20T11:25:40Z,30.20,Fitbit App
2025-11-20T11:26:40Z,44.29,Fitbit App
2025-11-20T11:27:40Z,63.22,Fitbit App
2025-11-20T11:28:40Z,71.88,Fitbit App
2025-11-20T11:29:40Z,71.88,Fitbit App
2025-11-20T11:30:40Z,71.88,Fitbit App
2025-11-20T11:31:40Z,68.41,Fitbit App
2025-11-20T11:32:40Z,39.59,Fitbit App
2025-11-20T11:33:40Z,84.00,Fitbit App
2025-11-20T13:23:40Z,7.38,Fitbit App
2025-11-20T15:08:40Z,1.34,Fitbit App
2025-11-20T15:09:40Z,62.35,Fitbit App
2025-11-20T15:10:40Z,1.34,Fitbit App
2025-11-20T15:13:40Z,2.01,Fitbit App
2025-11-20T15:14:40Z,44.29,Fitbit App
2025-11-20T15:15:40Z,73.61,Fitbit App
2025-11-20T15:16:40Z,0.67,Fitbit App
2025-11-20T15:34:40Z,0.67,Fitbit App
2025-11-20T15:35:40Z,7.38,Fitbit App
2025-11-20T15:36:40Z,36.91,Fitbit App
2025-11-20T15:37:40Z,12.08,Fitbit App
2025-11-20T17:50:40Z,2.01,Fitbit App
2025-11-20T17:51:40Z,67.55,Fitbit App
2025-11-20T17:52:40Z,77.07,Fitbit App
2025-11-20T17:53:40Z,64.08,Fitbit App
2025-11-20T17:55:40Z,1.34,Fitbit App
2025-11-20T17:56:40Z,44.96,Fitbit App
2025-11-20T17:57:40Z,85.73,Fitbit App
2025-11-20T17:58:40Z,28.18,Fitbit App
2025-11-21T11:00:40Z,4.70,Fitbit App
2025-11-21T11:01:40Z,71.01,Fitbit App
2025-11-21T11:02:40Z,77.07,Fitbit App
2025-11-21T11:03:40Z,22.81,Fitbit App
2025-11-21T11:04:40Z,45.63,Fitbit App
2025-11-21T11:05:40Z,62.35,Fitbit App
2025-11-21T11:06:40Z,71.88,Fitbit App
2025-11-21T11:07:40Z,78.81,Fitbit App
2025-11-21T11:08:40Z,78.81,Fitbit App
2025-11-21T11:09:40Z,18.12,Fitbit App
2025-11-21T11:10:40Z,36.23,Fitbit App
2025-11-21T11:11:40Z,36.91,Fitbit App
2025-11-21T11:12:40Z,26.17,Fitbit App
2025-11-21T11:13:40Z,27.51,Fitbit App
2025-11-21T11:14:40Z,66.68,Fitbit App
2025-11-21T11:15:40Z,32.21,Fitbit App
2025-11-21T11:16:40Z,20.80,Fitbit App
2025-11-21T11:17:14Z,80.54,Fitbit App
2025-11-21T11:18:14Z,79.67,Fitbit App
2025-11-21T11:19:14Z,38.92,Fitbit App
2025-11-21T11:20:14Z,28.85,Fitbit App
2025-11-21T11:21:14Z,87.47,Fitbit App
2025-11-21T11:22:14Z,87.47,Fitbit App
2025-11-21T11:23:14Z,22.14,Fitbit App
2025-11-21T15:00:14Z,11.41,Fitbit App
2025-11-21T15:01:14Z,69.28,Fitbit App
2025-11-21T15:02:14Z,32.21,Fitbit App
2025-11-21T15:03:14Z,1.34,Fitbit App
2025-11-21T15:04:14Z,10.07,Fitbit App
2025-11-21T15:16:14Z,0.67,Fitbit App
2025-11-21T15:17:14Z,35.56,Fitbit App
2025-11-21T15:18:14Z,42.94,Fitbit App
2025-11-21T15:19:14Z,85.73,Fitbit App
2025-11-21T15:20:14Z,77.07,Fitbit App
2025-11-21T15:21:14Z,0.67,Fitbit App
2025-11-21T15:22:14Z,30.20,Fitbit App
2025-11-21T15:23:14Z,83.14,Fitbit App
2025-11-21T15:24:14Z,84.87,Fitbit App
2025-11-21T15:25:14Z,14.76,Fitbit App
2025-11-21T20:21:14Z,7.38,Fitbit App
2025-11-21T20:22:14Z,83.14,Fitbit App
2025-11-21T20:23:14Z,3.36,Fitbit App
2025-11-21T20:24:14Z,68.41,Fitbit App
2025-11-21T20:25:14Z,25.50,Fitbit App
2025-11-22T11:03:14Z,24.16,Fitbit App
2025-11-22T11:04:14Z,85.73,Fitbit App
2025-11-22T11:05:14Z,74.48,Fitbit App
2025-11-22T11:06:14Z,14.09,Fitbit App
2025-11-22T11:13:14Z,10.07,Fitbit App
2025-11-22T11:14:14Z,67.55,Fitbit App
2025-11-22T11:15:14Z,10.07,Fitbit App
2025-11-22T11:21:14Z,0.67,Fitbit App
2025-11-22T11:22:14Z,32.21,Fitbit App
2025-11-22T11:23:14Z,59.75,Fitbit App
2025-11-22T11:24:14Z,77.94,Fitbit App
2025-11-22T11:25:14Z,78.81,Fitbit App
2025-11-22T11:26:14Z,78.81,Fitbit App
2025-11-22T11:27:14Z,74.48,Fitbit App
2025-11-22T11:28:14Z,73.61,Fitbit App
2025-11-22T11:29:14Z,75.34,Fitbit App
2025-11-22T11:30:14Z,70.15,Fitbit App
2025-11-22T11:31:14Z,9.39,Fitbit App
2025-11-22T11:38:14Z,16.10,Fitbit App
2025-11-22T11:39:14Z,44.29,Fitbit App
2025-11-22T17:46:14Z,1.34,Fitbit App
2025-11-22T17:47:14Z,61.49,Fitbit App
2025-11-22T18:07:14Z,4.03,Fitbit App
2025-11-22T18:08:14Z,43.62,Fitbit App
2025-11-23T04:25:14Z,1.34,Fitbit App
2025-11-23T04:26:14Z,71.01,Fitbit App
2025-11-23T04:27:14Z,30.20,Fitbit App
2025-11-23T04:28:14Z,8.72,Fitbit App
2025-11-23T04:29:14Z,66.68,Fitbit App
2025-11-23T04:30:14Z,60.62,Fitbit App
2025-11-23T04:31:14Z,60.62,Fitbit App
2025-11-23T06:03:14Z,0.67,Fitbit App
2025-11-23T06:04:14Z,29.52,Fitbit App
2025-11-23T06:05:14Z,77.94,Fitbit App
2025-11-23T06:06:14Z,12.08,Fitbit App
2025-11-23T06:17:14Z,0.67,Fitbit App
2025-11-23T06:18:14Z,74.48,Fitbit App
2025-11-23T06:19:14Z,88.33,Fitbit App
2025-11-23T06:20:14Z,28.85,Fitbit App
2025-11-23T06:21:14Z,13.42,Fitbit App
2025-11-23T06:22:14Z,83.14,Fitbit App
2025-11-23T06:23:14Z,84.87,Fitbit App
2025-11-23T06:24:14Z,86.60,Fitbit App
2025-11-23T06:25:14Z,43.62,Fitbit App
2025-11-23T06:27:14Z,1.34,Fitbit App
2025-11-23T06:28:14Z,32.21,Fitbit App
2025-11-23T06:29:14Z,61.49,Fitbit App
2025-11-23T06:30:14Z,79.67,Fitbit App
2025-11-23T06:40:14Z,20.80,Fitbit App
2025-11-23T06:41:14Z,16.78,Fitbit App
2025-11-23T06:44:14Z,0.67,Fitbit App
2025-11-23T06:45:14Z,33.55,Fitbit App
2025-11-23T06:46:14Z,44.29,Fitbit App
2025-11-23T06:47:14Z,10.74,Fitbit App
2025-11-23T06:48:14Z,4.70,Fitbit App
2025-11-23T06:58:14Z,1.34,Fitbit App
2025-11-23T06:59:14Z,71.01,Fitbit App
2025-11-23T07:00:14Z,26.17,Fitbit App
2025-11-23T07:12:14Z,0.67,Fitbit App
2025-11-23T07:13:14Z,7.38,Fitbit App
2025-11-23T07:15:14Z,3.36,Fitbit App
2025-11-23T07:16:14Z,6.04,Fitbit App
2025-11-23T07:17:14Z,26.84,Fitbit App
2025-11-23T07:18:14Z,69.28,Fitbit App
2025-11-23T08:02:14Z,13.42,Fitbit App
2025-11-23T08:03:14Z,74.48,Fitbit App
2025-11-23T08:04:14Z,24.16,Fitbit App
2025-11-23T08:05:14Z,8.05,Fitbit App
2025-11-23T08:16:14Z,4.03,Fitbit App
2025-11-23T08:17:14Z,34.22,Fitbit App
2025-11-23T08:18:14Z,83.14,Fitbit App
2025-11-23T08:19:14Z,14.09,Fitbit App
2025-11-23T11:22:50Z,22.81,Fitbit App
2025-11-23T11:23:50Z,76.21,Fitbit App
2025-11-23T11:24:50Z,66.68,Fitbit App
2025-11-23T11:25:50Z,59.75,Fitbit App
2025-11-23T11:26:50Z,15.43,Fitbit App
2025-11-23T11:33:50Z,0.67,Fitbit App
2025-11-23T11:34:50Z,36.23,Fitbit App
2025-11-23T11:35:50Z,66.68,Fitbit App
2025-11-23T11:36:50Z,16.78,Fitbit App
2025-11-23T11:37:50Z,32.21,Fitbit App
2025-11-23T11:38:50Z,75.34,Fitbit App
2025-11-23T11:39:50Z,25.50,Fitbit App
2025-11-23T12:29:50Z,1.34,Fitbit App
2025-11-23T12:30:50Z,11.41,Fitbit App
2025-11-23T19:29:50Z,0.67,Fitbit App
2025-11-23T19:30:50Z,63.22,Fitbit App
2025-11-23T19:31:50Z,40.93,Fitbit App
2025-11-23T19:32:50Z,40.93,Fitbit App
2025-11-23T19:58:50Z,0.67,Fitbit App
2025-11-23T19:59:50Z,10.07,Fitbit App
2025-11-23T20:00:50Z,2.68,Fitbit App
2025-11-23T20:01:50Z,7.38,Fitbit App
2025-11-23T20:02:50Z,16.10,Fitbit App
2025-11-23T20:03:50Z,65.82,Fitbit App
2025-11-23T20:04:50Z,94.39,Fitbit App
2025-11-23T20:05:50Z,23.49,Fitbit App
2025-11-24T08:10:50Z,1.34,Fitbit App
2025-11-24T08:11:50Z,74.48,Fitbit App
2025-11-24T08:12:50Z,17.45,Fitbit App
2025-11-24T08:13:50Z,8.05,Fitbit App
2025-11-24T08:27:50Z,4.70,Fitbit App
2025-11-24T08:28:50Z,38.92,Fitbit App
2025-11-24T08:29:50Z,89.20,Fitbit App
2025-11-24T08:30:50Z,4.03,Fitbit App
2025-11-24T10:04:50Z,16.10,Fitbit App
2025-11-24T10:05:50Z,89.20,Fitbit App
2025-11-24T10:06:50Z,42.94,Fitbit App
2025-11-24T10:07:50Z,15.43,Fitbit App
2025-11-24T10:08:50Z,66.68,Fitbit App
2025-11-24T10:09:50Z,81.40,Fitbit App
2025-11-24T10:10:50Z,82.27,Fitbit App
2025-11-24T10:11:50Z,82.27,Fitbit App
2025-11-24T10:12:50Z,86.60,Fitbit App
2025-11-24T10:13:50Z,84.00,Fitbit App
2025-11-24T10:14:50Z,68.41,Fitbit App
2025-11-24T10:15:50Z,22.14,Fitbit App
2025-11-24T10:16:50Z,34.22,Fitbit App
2025-11-24T10:17:50Z,34.22,Fitbit App
2025-11-24T10:18:50Z,34.22,Fitbit App
2025-11-24T10:19:50Z,80.54,Fitbit App
2025-11-24T10:20:50Z,75.34,Fitbit App
2025-11-24T10:21:50Z,70.15,Fitbit App
2025-11-24T10:22:50Z,24.83,Fitbit App
2025-11-24T10:23:50Z,71.01,Fitbit App
2025-11-24T10:24:50Z,81.40,Fitbit App
2025-11-24T10:25:50Z,39.59,Fitbit App
2025-11-24T10:26:50Z,16.78,Fitbit App
2025-11-24T10:27:50Z,18.12,Fitbit App
2025-11-24T10:28:50Z,2.01,Fitbit App
2025-11-24T10:29:50Z,4.03,Fitbit App
2025-11-24T10:30:50Z,10.07,Fitbit App
2025-11-24T10:31:50Z,13.42,Fitbit App
2025-11-24T10:32:50Z,62.35,Fitbit App
2025-11-24T10:33:50Z,77.94,Fitbit App
2025-11-24T10:34:50Z,87.47,Fitbit App
2025-11-24T10:35:50Z,82.27,Fitbit App
2025-11-24T10:36:50Z,86.60,Fitbit App
2025-11-24T10:37:50Z,90.06,Fitbit App
2025-11-24T10:38:50Z,30.87,Fitbit App
2025-11-24T10:39:50Z,89.20,Fitbit App
2025-11-24T10:40:50Z,89.20,Fitbit App
2025-11-24T10:41:50Z,88.33,Fitbit App
2025-11-24T10:42:50Z,87.47,Fitbit App
2025-11-24T10:43:50Z,86.60,Fitbit App
2025-11-24T10:44:50Z,90.06,Fitbit App
2025-11-24T10:45:50Z,90.06,Fitbit App
2025-11-24T10:46:50Z,77.07,Fitbit App
2025-11-24T10:47:47Z,86.60,Fitbit App
2025-11-24T10:48:47Z,87.47,Fitbit App
2025-11-24T10:49:47Z,84.00,Fitbit App
2025-11-24T10:50:47Z,81.40,Fitbit App
2025-11-24T10:51:47Z,82.27,Fitbit App
2025-11-24T10:52:47Z,88.33,Fitbit App
2025-11-24T10:53:47Z,84.87,Fitbit App
2025-11-24T10:54:47Z,86.60,Fitbit App
2025-11-24T10:55:47Z,89.20,Fitbit App
2025-11-24T10:56:47Z,87.47,Fitbit App
2025-11-24T10:57:47Z,88.33,Fitbit App
2025-11-24T10:58:47Z,83.14,Fitbit App
2025-11-24T10:59:47Z,77.94,Fitbit App
2025-11-24T11:00:47Z,18.79,Fitbit App
2025-11-24T12:00:47Z,0.67,Fitbit App
2025-11-24T12:01:47Z,31.54,Fitbit App
2025-11-24T12:02:47Z,89.20,Fitbit App
2025-11-24T12:03:47Z,30.87,Fitbit App
2025-11-24T12:04:47Z,85.73,Fitbit App
2025-11-24T12:05:47Z,72.74,Fitbit App
2025-11-24T12:06:47Z,69.28,Fitbit App
2025-11-24T12:07:47Z,90.93,Fitbit App
2025-11-24T12:08:47Z,90.06,Fitbit App
2025-11-24T12:09:47Z,90.06,Fitbit App
2025-11-24T12:10:47Z,84.87,Fitbit App
2025-11-24T12:11:47Z,70.15,Fitbit App
2025-11-24T12:12:47Z,41.60,Fitbit App
2025-11-24T12:13:47Z,70.15,Fitbit App
2025-11-24T12:14:47Z,8.72,Fitbit App
2025-11-24T12:16:47Z,0.67,Fitbit App
2025-11-24T12:17:47Z,24.16,Fitbit App
2025-11-24T15:36:47Z,0.67,Fitbit App
2025-11-24T15:37:47Z,29.52,Fitbit App
