timestamp,steps,data source
2025-03-27T12:42:00Z,38,Sense
2025-03-27T12:43:00Z,13,Sense
2025-03-27T12:44:00Z,47,Sense
2025-03-27T12:45:00Z,43,Sense
2025-03-27T12:46:00Z,27,Sense
2025-03-27T12:47:00Z,9,Sense
2025-03-27T12:55:00Z,10,Sense
2025-03-27T12:56:00Z,93,Sense
2025-03-27T12:57:00Z,95,Sense
2025-03-27T12:58:00Z,85,Sense
2025-03-27T12:59:00Z,70,Sense
2025-03-27T13:00:00Z,52,Sense
2025-03-27T13:01:00Z,38,Sense
2025-03-27T13:02:00Z,10,Sense
2025-03-27T13:03:00Z,27,Sense
2025-03-27T13:05:00Z,6,Sense
2025-03-27T13:07:00Z,45,Sense
2025-03-27T13:08:00Z,57,Sense
2025-03-27T13:09:00Z,48,Sense
2025-03-27T13:10:00Z,52,Sense
2025-03-27T13:12:00Z,55,Sense
2025-03-27T13:13:00Z,31,Sense
2025-03-27T13:14:00Z,50,Sense
2025-03-27T13:15:00Z,59,Sense
2025-03-27T13:16:00Z,59,Sense
2025-03-27T13:17:00Z,49,Sense
2025-03-27T13:18:00Z,62,Sense
2025-03-27T13:21:00Z,14,Sense
2025-03-27T13:22:00Z,12,Sense
2025-03-27T13:23:00Z,32,Sense
2025-03-27T13:24:00Z,12,Sense
2025-03-27T13:26:00Z,20,Sense
2025-03-27T13:27:00Z,60,Sense
2025-03-27T13:28:00Z,49,Sense
2025-03-27T13:29:00Z,31,Sense
2025-03-27T13:32:00Z,97,Sense
2025-03-27T13:33:00Z,80,Sense
2025-03-27T13:34:00Z,103,Sense
2025-03-27T13:35:00Z,80,Sense
2025-03-27T13:36:00Z,79,Sense
2025-03-27T13:37:00Z,50,Sense
2025-03-27T13:38:00Z,46,Sense
2025-03-27T13:39:00Z,35,Sense
2025-03-27T13:40:00Z,64,Sense
2025-03-27T13:41:00Z,74,Sense
2025-03-27T13:42:00Z,89,Sense
2025-03-27T13:46:00Z,15,Sense
2025-03-27T13:47:00Z,15,Sense
2025-03-27T14:16:00Z,38,Sense
2025-03-27T14:17:00Z,1,Sense
2025-03-27T14:18:00Z,32,Sense
2025-03-27T14:19:00Z,16,Sense
2025-03-27T15:09:00Z,28,Sense
2025-03-27T15:10:00Z,77,Sense
2025-03-27T15:11:00Z,23,Sense
2025-03-27T15:13:00Z,23,Sense
2025-03-27T15:27:00Z,14,Sense
2025-03-27T15:28:00Z,53,Sense
2025-03-27T15:29:00Z,74,Sense
2025-03-27T17:23:00Z,10,Sense
2025-03-27T18:07:00Z,12,Sense
2025-03-28T09:57:00Z,9,Sense
2025-03-28T09:58:00Z,6,Sense
2025-03-28T10:48:00Z,8,Sense
2025-03-28T10:49:00Z,17,Sense
2025-03-28T10:50:00Z,15,Sense
2025-03-28T10:51:00Z,4,Sense
2025-03-28T11:03:00Z,12,Sense
2025-03-28T11:07:00Z,22,Sense
2025-03-28T11:08:00Z,28,Sense
2025-03-28T11:09:00Z,14,Sense
2025-03-28T11:10:00Z,13,Sense
2025-03-28T11:12:00Z,6,Sense
2025-03-28T11:31:00Z,18,Sense
2025-03-28T11:32:00Z,34,Sense
2025-03-28T11:33:00Z,32,Sense
2025-03-28T11:34:00Z,73,Sense
2025-03-28T11:35:00Z,29,Sense
2025-03-28T11:37:00Z,24,Sense
2025-03-28T11:38:00Z,57,Sense
2025-03-28T11:39:00Z,7,Sense
2025-03-28T11:40:00Z,18,Sense
2025-03-28T11:41:00Z,38,Sense
2025-03-28T11:42:00Z,58,Sense
2025-03-28T11:43:00Z,13,Sense
2025-03-28T11:45:00Z,6,Sense
2025-03-28T11:46:00Z,20,Sense
2025-03-28T11:47:00Z,16,Sense
2025-03-28T11:48:00Z,18,Sense
2025-03-28T11:49:00Z,34,Sense
2025-03-28T11:50:00Z,51,Sense
2025-03-28T11:51:00Z,21,Sense
2025-03-28T11:52:00Z,33,Sense
2025-03-28T11:53:00Z,28,Sense
2025-03-28T11:54:00Z,24,Sense
2025-03-28T11:55:00Z,34,Sense
2025-03-28T11:56:00Z,23,Sense
2025-03-28T11:58:00Z,19,Sense
2025-03-28T11:59:00Z,31,Sense
2025-03-28T12:00:00Z,38,Sense
2025-03-28T12:01:00Z,45,Sense
2025-03-28T12:03:00Z,9,Sense
2025-03-28T12:04:00Z,10,Sense
2025-03-28T12:05:00Z,12,Sense
2025-03-28T12:07:00Z,9,Sense
2025-03-28T12:08:00Z,8,Sense
2025-03-28T12:09:00Z,25,Sense
2025-03-28T12:10:00Z,17,Sense
2025-03-28T12:13:00Z,42,Sense
2025-03-28T12:15:00Z,37,Sense
2025-03-28T12:16:00Z,54,Sense
2025-03-28T12:17:00Z,58,Sense
2025-03-28T12:18:00Z,88,Sense
2025-03-28T12:19:00Z,61,Sense
2025-03-28T12:20:00Z,82,Sense
2025-03-28T12:21:00Z,42,Sense
2025-03-28T12:22:00Z,31,Sense
2025-03-28T12:23:00Z,24,Sense
2025-03-28T12:24:00Z,21,Sense
2025-03-28T12:25:00Z,29,Sense
2025-03-28T12:26:00Z,29,Sense
2025-03-28T12:27:00Z,50,Sense
2025-03-28T12:28:00Z,35,Sense
2025-03-28T12:29:00Z,13,Sense
2025-03-28T12:30:00Z,36,Sense
2025-03-28T12:31:00Z,28,Sense
2025-03-28T12:32:00Z,54,Sense
2025-03-28T12:33:00Z,45,Sense
2025-03-28T12:34:00Z,11,Sense
2025-03-28T12:37:00Z,10,Sense
2025-03-28T12:38:00Z,55,Sense
2025-03-28T12:39:00Z,85,Sense
2025-03-28T12:40:00Z,76,Sense
2025-03-28T12:41:00Z,62,Sense
2025-03-28T12:42:00Z,39,Sense
2025-03-28T12:44:00Z,41,Sense
2025-03-28T12:45:00Z,70,Sense
2025-03-28T12:47:00Z,51,Sense
2025-03-28T12:48:00Z,55,Sense
2025-03-28T12:49:00Z,42,Sense
2025-03-28T12:50:00Z,7,Sense
2025-03-28T12:51:00Z,72,Sense
2025-03-28T12:52:00Z,43,Sense
2025-03-28T12:53:00Z,70,Sense
2025-03-28T14:45:00Z,14,Sense
2025-03-28T14:46:00Z,19,Sense
2025-03-28T14:47:00Z,31,Sense
2025-03-28T14:48:00Z,64,Sense
2025-03-28T14:49:00Z,22,Sense
2025-03-28T15:02:00Z,47,Sense
2025-03-28T15:03:00Z,48,Sense
2025-03-28T15:04:00Z,51,Sense
2025-03-28T15:05:00Z,12,Sense
2025-03-28T15:06:00Z,20,Sense
2025-03-28T15:07:00Z,15,Sense
2025-03-28T15:08:00Z,56,Sense
2025-03-28T15:09:00Z,32,Sense
2025-03-28T15:12:00Z,32,Sense
2025-03-28T15:13:00Z,45,Sense
2025-03-28T15:14:00Z,39,Sense
2025-03-28T15:15:00Z,61,Sense
2025-03-28T15:16:00Z,76,Sense
2025-03-28T15:17:00Z,67,Sense
2025-03-28T15:18:00Z,86,Sense
2025-03-28T15:19:00Z,79,Sense
2025-03-28T15:20:00Z,77,Sense
2025-03-28T15:21:00Z,89,Sense
2025-03-28T15:22:00Z,85,Sense
2025-03-28T15:23:00Z,81,Sense
2025-03-28T15:24:00Z,89,Sense
2025-03-28T15:25:00Z,85,Sense
2025-03-28T15:26:00Z,88,Sense
2025-03-28T15:27:00Z,75,Sense
2025-03-28T15:28:00Z,65,Sense
2025-03-28T15:29:00Z,82,Sense
2025-03-28T15:30:00Z,81,Sense
2025-03-28T15:31:00Z,85,Sense
2025-03-28T15:32:00Z,84,Sense
2025-03-28T15:33:00Z,81,Sense
2025-03-28T15:34:00Z,97,Sense
2025-03-28T15:35:00Z,84,Sense
2025-03-28T15:36:00Z,79,Sense
2025-03-28T15:37:00Z,19,Sense
2025-03-28T16:34:00Z,8,Sense
2025-03-28T16:37:00Z,9,Sense
2025-03-28T17:08:00Z,4,Sense
2025-03-28T17:09:00Z,34,Sense
2025-03-28T17:10:00Z,43,Sense
2025-03-28T17:11:00Z,10,Sense
2025-03-28T17:12:00Z,47,Sense
2025-03-28T17:13:00Z,15,Sense
2025-03-28T17:18:00Z,26,Sense
2025-03-28T17:30:00Z,7,Sense
2025-03-28T17:52:00Z,6,Sense
2025-03-28T17:53:00Z,19,Sense
2025-03-28T17:55:00Z,6,Sense
2025-03-28T17:56:00Z,10,Sense
2025-03-28T17:58:00Z,9,Sense
2025-03-28T18:03:00Z,15,Sense
2025-03-28T18:04:00Z,39,Sense
2025-03-28T18:26:00Z,8,Sense
2025-03-28T18:29:00Z,8,Sense
2025-03-28T18:30:00Z,1,Sense
2025-03-28T18:57:00Z,31,Sense
2025-03-28T18:58:00Z,31,Sense
2025-03-28T20:20:00Z,22,Sense
2025-03-28T20:21:00Z,14,Sense
2025-03-28T20:22:00Z,10,Sense
2025-03-29T11:34:00Z,47,Sense
2025-03-29T11:35:00Z,42,Sense
2025-03-29T11:36:00Z,22,Sense
2025-03-29T11:37:00Z,39,Sense
2025-03-29T11:38:00Z,54,Sense
2025-03-29T11:39:00Z,54,Sense
2025-03-29T11:40:00Z,27,Sense
2025-03-29T11:41:00Z,37,Sense
2025-03-29T11:43:00Z,24,Sense
2025-03-29T11:45:00Z,39,Sense
2025-03-29T11:46:00Z,25,Sense
2025-03-29T11:47:00Z,14,Sense
2025-03-29T11:48:00Z,17,Sense
2025-03-29T11:49:00Z,34,Sense
2025-03-29T11:51:00Z,39,Sense
2025-03-29T11:52:00Z,17,Sense
2025-03-29T11:53:00Z,7,Sense
2025-03-29T11:54:00Z,24,Sense
2025-03-29T11:58:00Z,60,Sense
2025-03-29T11:59:00Z,44,Sense
2025-03-29T12:00:00Z,22,Sense
2025-03-29T12:01:00Z,44,Sense
2025-03-29T12:02:00Z,41,Sense
2025-03-29T12:03:00Z,11,Sense
2025-03-29T12:04:00Z,54,Sense
2025-03-29T12:05:00Z,50,Sense
2025-03-29T12:06:00Z,53,Sense
2025-03-29T12:07:00Z,46,Sense
2025-03-29T12:08:00Z,33,Sense
2025-03-29T12:09:00Z,37,Sense
2025-03-29T12:10:00Z,45,Sense
2025-03-29T12:11:00Z,34,Sense
2025-03-29T12:12:00Z,5,Sense
2025-03-29T12:13:00Z,7,Sense
2025-03-29T12:14:00Z,66,Sense
2025-03-29T12:15:00Z,71,Sense
2025-03-29T12:16:00Z,23,Sense
2025-03-29T12:17:00Z,62,Sense
2025-03-29T12:18:00Z,45,Sense
2025-03-29T12:19:00Z,37,Sense
2025-03-29T12:20:00Z,28,Sense
2025-03-29T12:21:00Z,65,Sense
2025-03-29T12:22:00Z,70,Sense
2025-03-29T12:23:00Z,65,Sense
2025-03-29T12:24:00Z,16,Sense
2025-03-29T12:27:00Z,54,Sense
2025-03-29T12:28:00Z,40,Sense
2025-03-29T12:29:00Z,24,Sense
2025-03-29T12:30:00Z,16,Sense
2025-03-29T12:31:00Z,77,Sense
2025-03-29T12:32:00Z,48,Sense
2025-03-29T12:33:00Z,53,Sense
2025-03-29T12:34:00Z,99,Sense
2025-03-29T12:35:00Z,20,Sense
2025-03-29T12:36:00Z,16,Sense
2025-03-29T12:37:00Z,26,Sense
2025-03-29T12:38:00Z,27,Sense
2025-03-29T12:39:00Z,47,Sense
2025-03-29T12:40:00Z,74,Sense
2025-03-29T12:41:00Z,37,Sense
2025-03-29T12:42:00Z,67,Sense
2025-03-29T12:43:00Z,87,Sense
2025-03-29T12:44:00Z,74,Sense
2025-03-29T12:45:00Z,80,Sense
2025-03-29T12:46:00Z,53,Sense
2025-03-29T12:47:00Z,16,Sense
2025-03-29T12:52:00Z,43,Sense
2025-03-29T12:53:00Z,39,Sense
2025-03-29T12:54:00Z,31,Sense
2025-03-29T12:55:00Z,66,Sense
2025-03-29T12:56:00Z,92,Sense
2025-03-29T12:57:00Z,92,Sense
2025-03-29T12:58:00Z,89,Sense
2025-03-29T12:59:00Z,85,Sense
2025-03-29T13:00:00Z,97,Sense
2025-03-29T13:01:00Z,100,Sense
2025-03-29T13:02:00Z,83,Sense
2025-03-29T13:03:00Z,38,Sense
2025-03-29T13:04:00Z,2,Sense
2025-03-29T13:05:00Z,66,Sense
2025-03-29T13:06:00Z,90,Sense
2025-03-29T13:07:00Z,89,Sense
2025-03-29T13:08:00Z,97,Sense
2025-03-29T13:09:00Z,89,Sense
2025-03-29T13:10:00Z,103,Sense
2025-03-29T13:11:00Z,103,Sense
2025-03-29T13:12:00Z,14,Sense
2025-03-29T13:17:00Z,7,Sense
2025-03-29T13:18:00Z,6,Sense
2025-03-29T13:23:00Z,5,Sense
2025-03-29T13:24:00Z,92,Sense
2025-03-29T13:25:00Z,14,Sense
2025-03-29T17:34:00Z,8,Sense
2025-03-29T17:35:00Z,15,Sense
2025-03-29T17:43:00Z,11,Sense
2025-03-29T17:44:00Z,34,Sense
2025-03-29T18:15:00Z,7,Sense
2025-03-29T19:33:00Z,27,Sense
2025-03-29T19:34:00Z,25,Sense
2025-03-29T19:35:00Z,65,Sense
2025-03-29T19:36:00Z,12,Sense
2025-03-30T07:43:00Z,31,Sense
2025-03-30T07:44:00Z,72,Sense
2025-03-30T07:45:00Z,30,Sense
2025-03-30T07:46:00Z,31,Sense
2025-03-30T07:47:00Z,88,Sense
2025-03-30T07:48:00Z,50,Sense
2025-03-30T07:49:00Z,37,Sense
2025-03-30T07:50:00Z,27,Sense
2025-03-30T07:51:00Z,13,Sense
2025-03-30T07:52:00Z,16,Sense
2025-03-30T07:53:00Z,38,Sense
2025-03-30T07:54:00Z,18,Sense
2025-03-30T07:55:00Z,27,Sense
2025-03-30T07:56:00Z,29,Sense
2025-03-30T07:57:00Z,80,Sense
2025-03-30T07:58:00Z,92,Sense
2025-03-30T07:59:00Z,93,Sense
2025-03-30T08:00:00Z,57,Sense
2025-03-30T08:01:00Z,45,Sense
2025-03-30T08:02:00Z,8,Sense
2025-03-30T08:03:00Z,32,Sense
2025-03-30T08:04:00Z,17,Sense
2025-03-30T08:06:00Z,41,Sense
2025-03-30T08:07:00Z,18,Sense
2025-03-30T08:15:00Z,12,Sense
2025-03-30T08:26:00Z,9,Sense
2025-03-30T08:30:00Z,10,Sense
2025-03-30T08:36:00Z,4,Sense
2025-03-30T08:39:00Z,6,Sense
2025-03-30T08:43:00Z,7,Sense
2025-03-30T08:44:00Z,23,Sense
2025-03-30T08:53:00Z,17,Sense
2025-03-30T08:56:00Z,20,Sense
2025-03-30T08:57:00Z,19,Sense
2025-03-30T08:58:00Z,5,Sense
2025-03-30T09:07:00Z,6,Sense
2025-03-30T09:08:00Z,1,Sense
2025-03-30T09:10:00Z,7,Sense
2025-03-30T09:17:00Z,53,Sense
2025-03-30T09:19:00Z,19,Sense
2025-03-30T09:20:00Z,28,Sense
2025-03-30T09:21:00Z,30,Sense
2025-03-30T09:23:00Z,62,Sense
2025-03-30T09:24:00Z,91,Sense
2025-03-30T09:25:00Z,98,Sense
2025-03-30T09:26:00Z,72,Sense
2025-03-30T09:27:00Z,81,Sense
2025-03-30T09:28:00Z,64,Sense
2025-03-30T09:29:00Z,37,Sense
2025-03-30T09:30:00Z,4,Sense
2025-03-30T09:32:00Z,6,Sense
2025-03-30T09:33:00Z,32,Sense
2025-03-30T09:34:00Z,92,Sense
2025-03-30T09:35:00Z,13,Sense
2025-03-31T06:40:00Z,6,Sense
2025-03-31T06:41:00Z,15,Sense
