timestamp,steps,data source
2025-08-04T20:12:49Z,16,MobileTrack
2025-08-04T20:13:49Z,13,MobileTrack
2025-08-04T20:14:49Z,88,MobileTrack
2025-08-04T20:15:49Z,101,MobileTrack
2025-08-04T20:16:49Z,48,MobileTrack
2025-08-05T08:24:49Z,1,MobileTrack
2025-08-05T08:25:49Z,61,MobileTrack
2025-08-05T08:26:49Z,62,MobileTrack
2025-08-05T08:28:49Z,1,MobileTrack
2025-08-05T08:29:49Z,21,MobileTrack
2025-08-05T08:30:49Z,10,MobileTrack
2025-08-05T08:36:49Z,1,MobileTrack
2025-08-05T08:37:49Z,35,MobileTrack
2025-08-05T08:38:49Z,40,MobileTrack
2025-08-05T08:39:49Z,70,MobileTrack
2025-08-05T11:16:49Z,21,MobileTrack
2025-08-05T11:17:49Z,98,MobileTrack
2025-08-05T11:18:49Z,26,MobileTrack
2025-08-05T11:19:49Z,79,MobileTrack
2025-08-05T11:20:49Z,72,MobileTrack
2025-08-05T11:21:49Z,84,MobileTrack
2025-08-05T11:22:49Z,91,MobileTrack
2025-08-05T11:23:49Z,67,MobileTrack
2025-08-05T11:24:49Z,54,MobileTrack
2025-08-05T11:25:49Z,65,MobileTrack
2025-08-05T11:26:49Z,98,MobileTrack
2025-08-05T11:27:49Z,111,MobileTrack
2025-08-05T11:28:49Z,94,MobileTrack
2025-08-05T11:29:49Z,97,MobileTrack
2025-08-05T11:30:49Z,30,MobileTrack
2025-08-05T11:31:49Z,88,MobileTrack
2025-08-05T11:32:49Z,63,MobileTrack
2025-08-05T11:33:49Z,19,MobileTrack
2025-08-05T11:37:49Z,1,MobileTrack
2025-08-05T11:38:49Z,28,MobileTrack
2025-08-05T11:39:49Z,66,MobileTrack
2025-08-05T11:40:49Z,75,MobileTrack
2025-08-05T15:24:49Z,65,MobileTrack
2025-08-05T15:25:49Z,68,MobileTrack
2025-08-05T15:26:49Z,3,MobileTrack
2025-08-05T15:27:49Z,71,MobileTrack
2025-08-05T15:32:49Z,1,MobileTrack
2025-08-05T15:33:49Z,30,MobileTrack
2025-08-05T15:34:49Z,4,MobileTrack
2025-08-05T15:37:49Z,2,MobileTrack
2025-08-05T15:38:49Z,65,MobileTrack
2025-08-05T15:39:49Z,85,MobileTrack
2025-08-05T15:40:49Z,52,MobileTrack
2025-08-05T15:42:49Z,10,MobileTrack
2025-08-05T15:43:49Z,81,MobileTrack
2025-08-05T15:44:49Z,7,MobileTrack
2025-08-05T15:45:49Z,19,MobileTrack
2025-08-05T15:46:49Z,88,MobileTrack
2025-08-05T15:47:49Z,88,MobileTrack
2025-08-05T15:48:49Z,84,MobileTrack
2025-08-05T15:49:49Z,88,MobileTrack
2025-08-05T15:50:49Z,89,MobileTrack
2025-08-05T15:51:49Z,94,MobileTrack
2025-08-05T15:52:49Z,91,MobileTrack
2025-08-05T15:53:49Z,92,MobileTrack
2025-08-05T15:54:49Z,97,MobileTrack
2025-08-05T15:55:49Z,92,MobileTrack
2025-08-05T15:56:49Z,90,MobileTrack
2025-08-05T15:57:49Z,88,MobileTrack
2025-08-05T15:58:49Z,88,MobileTrack
2025-08-05T15:59:49Z,94,MobileTrack
2025-08-05T16:00:49Z,81,MobileTrack
2025-08-06T08:15:49Z,27,MobileTrack
2025-08-06T08:16:49Z,79,MobileTrack
2025-08-06T08:17:49Z,32,MobileTrack
2025-08-06T08:28:49Z,2,MobileTrack
2025-08-06T08:29:49Z,48,MobileTrack
2025-08-06T08:30:49Z,66,MobileTrack
2025-08-06T08:31:49Z,60,MobileTrack
2025-08-06T14:34:00Z,7,Sense
2025-08-06T16:13:00Z,11,Sense
2025-08-06T16:18:00Z,9,Sense
2025-08-06T17:31:00Z,7,Sense
2025-08-06T18:54:00Z,10,Sense
2025-08-07T08:24:00Z,73,Sense
2025-08-07T08:25:00Z,101,Sense
2025-08-07T08:26:00Z,38,Sense
2025-08-07T08:27:00Z,99,Sense
2025-08-07T08:28:00Z,89,Sense
2025-08-07T08:29:00Z,96,Sense
2025-08-07T08:30:00Z,97,Sense
2025-08-07T08:31:00Z,98,Sense
2025-08-07T08:32:00Z,94,Sense
2025-08-07T08:33:00Z,51,Sense
2025-08-07T08:34:00Z,87,Sense
2025-08-07T08:35:00Z,18,Sense
2025-08-07T08:46:00Z,7,Sense
2025-08-07T08:48:00Z,18,Sense
2025-08-07T08:50:00Z,23,Sense
2025-08-07T08:51:00Z,29,Sense
2025-08-07T08:52:00Z,13,Sense
2025-08-07T08:55:00Z,18,Sense
2025-08-07T08:56:00Z,6,Sense
2025-08-07T08:58:00Z,8,Sense
2025-08-07T09:20:00Z,13,Sense
2025-08-07T09:23:00Z,18,Sense
2025-08-07T09:24:00Z,3,Sense
2025-08-07T09:26:00Z,33,Sense
2025-08-07T09:28:00Z,13,Sense
2025-08-07T09:29:00Z,8,Sense
2025-08-07T09:32:00Z,9,Sense
2025-08-07T09:34:00Z,17,Sense
2025-08-07T09:35:00Z,12,Sense
2025-08-07T09:36:00Z,6,Sense
2025-08-07T09:37:00Z,8,Sense
2025-08-07T09:39:00Z,11,Sense
2025-08-07T09:51:00Z,11,Sense
2025-08-07T09:52:00Z,14,Sense
2025-08-07T09:54:00Z,15,Sense
2025-08-07T10:04:00Z,10,Sense
2025-08-07T10:05:00Z,12,Sense
2025-08-07T10:07:00Z,10,Sense
2025-08-07T10:10:00Z,32,Sense
2025-08-07T10:11:00Z,34,Sense
2025-08-07T10:13:00Z,24,Sense
2025-08-07T10:14:00Z,24,Sense
2025-08-07T10:15:00Z,16,Sense
2025-08-07T10:19:00Z,16,Sense
2025-08-07T10:20:00Z,40,Sense
2025-08-07T10:36:00Z,9,Sense
2025-08-07T10:41:00Z,16,Sense
2025-08-07T10:46:00Z,14,Sense
2025-08-07T10:47:00Z,15,Sense
2025-08-07T10:48:00Z,16,Sense
2025-08-07T10:54:00Z,7,Sense
2025-08-07T10:55:00Z,22,Sense
2025-08-07T10:56:00Z,13,Sense
2025-08-07T10:57:00Z,25,Sense
2025-08-07T11:00:00Z,42,Sense
2025-08-07T11:01:00Z,19,Sense
2025-08-07T11:02:00Z,30,Sense
2025-08-07T11:04:00Z,10,Sense
2025-08-07T11:05:00Z,18,Sense
2025-08-07T11:06:00Z,27,Sense
2025-08-07T11:07:00Z,9,Sense
2025-08-07T11:09:00Z,22,Sense
2025-08-07T11:11:00Z,8,Sense
2025-08-07T11:12:00Z,13,Sense
2025-08-07T11:13:00Z,19,Sense
2025-08-07T11:15:00Z,49,Sense
2025-08-07T11:16:00Z,28,Sense
2025-08-07T11:17:00Z,17,Sense
2025-08-07T11:19:00Z,7,Sense
2025-08-07T11:20:00Z,13,Sense
2025-08-07T11:22:00Z,10,Sense
2025-08-07T11:23:00Z,14,Sense
2025-08-07T11:24:00Z,15,Sense
2025-08-07T11:25:00Z,20,Sense
2025-08-07T11:26:00Z,7,Sense
2025-08-07T11:30:00Z,19,Sense
2025-08-07T11:31:00Z,19,Sense
2025-08-07T11:35:00Z,90,Sense
2025-08-07T11:36:00Z,58,Sense
2025-08-07T11:37:00Z,86,Sense
2025-08-07T11:38:00Z,101,Sense
2025-08-07T11:39:00Z,100,Sense
2025-08-07T11:40:00Z,38,Sense
2025-08-07T11:41:00Z,75,Sense
2025-08-07T11:42:00Z,93,Sense
2025-08-07T11:43:00Z,93,Sense
2025-08-07T11:44:00Z,102,Sense
2025-08-07T11:45:00Z,98,Sense
2025-08-07T11:46:00Z,33,Sense
2025-08-07T11:47:00Z,96,Sense
2025-08-07T11:48:00Z,76,Sense
2025-08-07T11:49:00Z,51,Sense
2025-08-07T11:50:00Z,20,Sense
2025-08-07T11:56:00Z,5,Sense
2025-08-07T11:57:00Z,78,Sense
2025-08-07T11:58:00Z,102,Sense
2025-08-07T11:59:00Z,18,Sense
2025-08-08T07:09:47Z,2,MobileTrack
2025-08-08T07:10:00Z,5,Sense
2025-08-08T07:11:00Z,90,Sense
2025-08-08T07:12:00Z,79,Sense
2025-08-08T07:13:00Z,101,Sense
2025-08-08T07:14:00Z,103,Sense
2025-08-08T07:15:00Z,104,Sense
2025-08-08T07:16:00Z,85,Sense
2025-08-08T07:17:00Z,115,Sense
2025-08-08T07:18:00Z,73,Sense
2025-08-08T07:19:00Z,73,Sense
2025-08-08T07:48:47Z,1,MobileTrack
2025-08-08T07:49:00Z,8,Sense
2025-08-08T07:50:00Z,60,Sense
2025-08-08T07:51:00Z,60,Sense
2025-08-08T07:52:00Z,80,Sense
2025-08-08T07:53:00Z,92,Sense
2025-08-08T07:54:00Z,93,Sense
2025-08-08T07:55:00Z,99,Sense
2025-08-08T07:56:00Z,96,Sense
2025-08-08T07:57:00Z,85,Sense
2025-08-08T07:58:00Z,63,Sense
2025-08-08T07:59:00Z,93,Sense
2025-08-08T08:00:00Z,29,Sense
2025-08-08T08:03:47Z,2,MobileTrack
2025-08-08T08:04:47Z,14,MobileTrack
2025-08-08T08:05:47Z,15,MobileTrack
2025-08-08T08:12:47Z,1,MobileTrack
2025-08-08T08:13:47Z,50,MobileTrack
2025-08-08T08:14:47Z,51,MobileTrack
2025-08-08T08:15:47Z,59,MobileTrack
2025-08-08T11:30:47Z,11,MobileTrack
2025-08-08T11:31:47Z,16,MobileTrack
2025-08-08T11:32:47Z,99,MobileTrack
2025-08-08T11:33:47Z,3,MobileTrack
2025-08-08T11:36:47Z,2,MobileTrack
2025-08-08T11:37:47Z,103,MobileTrack
2025-08-08T11:38:47Z,92,MobileTrack
2025-08-08T11:39:47Z,18,MobileTrack
2025-08-08T14:53:47Z,1,MobileTrack
2025-08-08T14:54:47Z,76,MobileTrack
2025-08-08T14:55:47Z,28,MobileTrack
2025-08-08T15:07:47Z,1,MobileTrack
2025-08-08T15:08:47Z,33,MobileTrack
2025-08-08T15:09:47Z,62,MobileTrack
2025-08-08T15:10:47Z,107,MobileTrack
2025-08-08T15:11:47Z,66,MobileTrack
2025-08-09T07:06:47Z,18,MobileTrack
2025-08-09T07:07:47Z,61,MobileTrack
2025-08-09T07:08:47Z,17,MobileTrack
2025-08-09T07:09:47Z,10,MobileTrack
2025-08-09T07:19:47Z,34,MobileTrack
2025-08-09T07:20:47Z,58,MobileTrack
2025-08-09T07:21:47Z,59,MobileTrack
2025-08-09T11:11:47Z,1,MobileTrack
2025-08-09T11:12:47Z,52,MobileTrack
2025-08-09T11:13:47Z,86,MobileTrack
2025-08-09T11:14:47Z,37,MobileTrack
2025-08-09T11:15:47Z,76,MobileTrack
2025-08-09T11:16:47Z,89,MobileTrack
2025-08-09T11:17:47Z,17,MobileTrack
2025-08-09T11:18:47Z,24,MobileTrack
2025-08-09T11:19:47Z,1,MobileTrack
2025-08-09T11:20:47Z,12,MobileTrack
2025-08-09T11:21:47Z,9,MobileTrack
2025-08-09T11:24:47Z,16,MobileTrack
2025-08-09T11:25:47Z,95,MobileTrack
2025-08-09T11:26:47Z,20,MobileTrack
2025-08-09T11:37:47Z,1,MobileTrack
2025-08-09T11:38:47Z,32,MobileTrack
2025-08-09T11:39:47Z,92,MobileTrack
2025-08-09T11:48:47Z,1,MobileTrack
2025-08-09T11:49:47Z,72,MobileTrack
2025-08-09T11:50:47Z,43,MobileTrack
2025-08-09T11:52:47Z,1,MobileTrack
2025-08-09T11:53:47Z,48,MobileTrack
2025-08-09T11:54:47Z,72,MobileTrack
2025-08-09T12:00:47Z,13,MobileTrack
2025-08-09T12:01:47Z,85,MobileTrack
2025-08-09T12:02:47Z,37,MobileTrack
2025-08-09T12:38:47Z,1,MobileTrack
2025-08-09T12:39:47Z,11,MobileTrack
2025-08-09T12:59:47Z,1,MobileTrack
2025-08-09T13:00:47Z,15,MobileTrack
2025-08-09T14:27:47Z,1,MobileTrack
2025-08-09T14:28:47Z,36,MobileTrack
2025-08-09T14:29:47Z,64,MobileTrack
2025-08-09T14:30:47Z,57,MobileTrack
2025-08-09T14:33:47Z,1,MobileTrack
2025-08-09T14:34:47Z,54,MobileTrack
2025-08-09T14:35:47Z,101,MobileTrack
2025-08-09T14:36:47Z,98,MobileTrack
2025-08-09T14:37:47Z,103,MobileTrack
2025-08-09T14:38:47Z,18,MobileTrack
2025-08-09T14:40:32Z,60,MobileTrack
2025-08-09T14:41:32Z,109,MobileTrack
2025-08-09T14:42:32Z,97,MobileTrack
2025-08-09T14:43:32Z,111,MobileTrack
2025-08-09T14:44:32Z,92,MobileTrack
2025-08-09T14:45:32Z,32,MobileTrack
2025-08-09T14:46:32Z,77,MobileTrack
2025-08-09T14:47:32Z,58,MobileTrack
2025-08-09T14:48:32Z,48,MobileTrack
2025-08-09T14:49:32Z,35,MobileTrack
2025-08-09T14:50:32Z,8,MobileTrack
2025-08-09T16:20:32Z,1,MobileTrack
2025-08-09T16:21:32Z,21,MobileTrack
2025-08-09T16:43:32Z,2,MobileTrack
2025-08-09T16:44:32Z,25,MobileTrack
2025-08-09T16:45:32Z,5,MobileTrack
2025-08-09T16:46:32Z,66,MobileTrack
2025-08-09T16:47:32Z,38,MobileTrack
2025-08-09T16:48:32Z,67,MobileTrack
2025-08-09T16:49:32Z,30,MobileTrack
2025-08-09T16:52:32Z,12,MobileTrack
2025-08-09T16:53:32Z,98,MobileTrack
2025-08-09T16:54:32Z,1,MobileTrack
2025-08-09T16:55:32Z,27,MobileTrack
2025-08-09T16:56:32Z,57,MobileTrack
2025-08-09T16:57:32Z,105,MobileTrack
2025-08-09T16:58:32Z,95,MobileTrack
2025-08-09T16:59:32Z,89,MobileTrack
2025-08-09T17:00:32Z,88,MobileTrack
2025-08-09T17:01:32Z,10,MobileTrack
2025-08-09T17:02:32Z,95,MobileTrack
2025-08-09T17:03:32Z,52,MobileTrack
2025-08-10T03:45:32Z,2,MobileTrack
2025-08-10T03:46:32Z,72,MobileTrack
2025-08-10T03:47:32Z,30,MobileTrack
2025-08-10T03:54:32Z,1,MobileTrack
2025-08-10T03:55:32Z,40,MobileTrack
2025-08-10T03:56:32Z,71,MobileTrack
2025-08-10T03:57:32Z,34,MobileTrack
2025-08-10T07:53:32Z,1,MobileTrack
2025-08-10T07:54:32Z,47,MobileTrack
2025-08-10T07:55:32Z,36,MobileTrack
2025-08-10T08:07:32Z,1,MobileTrack
2025-08-10T08:08:32Z,27,MobileTrack
2025-08-10T08:09:32Z,74,MobileTrack
2025-08-10T08:10:32Z,6,MobileTrack
2025-08-10T12:13:32Z,13,MobileTrack
2025-08-10T12:14:32Z,91,MobileTrack
2025-08-10T12:15:32Z,25,MobileTrack
2025-08-10T12:16:32Z,10,MobileTrack
2025-08-10T12:19:32Z,1,MobileTrack
2025-08-10T12:20:32Z,54,MobileTrack
2025-08-10T12:21:32Z,77,MobileTrack
2025-08-10T12:22:32Z,39,MobileTrack
2025-08-11T08:19:59Z,16,MobileTrack
2025-08-11T08:20:59Z,86,MobileTrack
2025-08-11T08:21:59Z,27,MobileTrack
2025-08-11T08:29:59Z,1,MobileTrack
2025-08-11T08:30:59Z,55,MobileTrack
2025-08-11T08:31:59Z,51,MobileTrack
2025-08-11T08:32:59Z,49,MobileTrack
2025-08-12T06:58:04Z,2,MobileTrack
2025-08-12T06:59:04Z,85,MobileTrack
2025-08-12T07:00:04Z,93,MobileTrack
2025-08-12T07:01:04Z,22,MobileTrack
2025-08-12T07:02:04Z,101,MobileTrack
2025-08-12T07:03:04Z,97,MobileTrack
2025-08-12T07:04:04Z,9,MobileTrack
2025-08-12T07:51:04Z,2,MobileTrack
2025-08-12T07:52:04Z,8,MobileTrack
2025-08-12T08:06:04Z,1,MobileTrack
2025-08-12T08:07:04Z,52,MobileTrack
2025-08-12T08:08:04Z,64,MobileTrack
2025-08-12T08:09:04Z,62,MobileTrack
2025-08-12T08:10:04Z,11,MobileTrack
2025-08-12T08:11:04Z,39,MobileTrack
2025-08-12T08:20:04Z,3,MobileTrack
2025-08-12T08:21:04Z,61,MobileTrack
2025-08-12T08:22:04Z,76,MobileTrack
2025-08-12T08:23:04Z,42,MobileTrack
2025-08-12T11:14:04Z,2,MobileTrack
2025-08-12T11:15:04Z,101,MobileTrack
2025-08-12T11:16:04Z,76,MobileTrack
2025-08-12T11:17:04Z,49,MobileTrack
2025-08-12T11:18:04Z,95,MobileTrack
2025-08-12T11:19:04Z,97,MobileTrack
2025-08-12T11:20:04Z,109,MobileTrack
2025-08-12T11:21:04Z,91,MobileTrack
2025-08-12T11:22:04Z,24,MobileTrack
2025-08-12T11:23:04Z,74,MobileTrack
2025-08-12T11:24:04Z,60,MobileTrack
2025-08-12T11:25:04Z,44,MobileTrack
