timestamp,beats per minute
2025-10-27T16:12:47Z,99.0
2025-10-27T16:12:52Z,100.0
2025-10-27T16:12:57Z,101.0
2025-10-27T16:13:02Z,103.0
2025-10-27T16:13:07Z,100.0
2025-10-27T16:13:12Z,101.0
2025-10-27T16:13:17Z,97.0
2025-10-27T16:13:22Z,99.0
2025-10-27T16:13:27Z,97.0
2025-10-27T16:13:42Z,98.0
2025-10-27T16:13:52Z,95.0
2025-10-27T16:13:57Z,96.0
2025-10-27T16:14:12Z,96.0
2025-10-27T16:14:17Z,93.0
2025-10-27T16:14:22Z,95.0
2025-10-27T16:14:27Z,94.0
2025-10-27T16:14:32Z,96.0
2025-10-27T16:14:37Z,97.0
2025-10-27T16:14:47Z,98.0
2025-10-27T16:14:52Z,97.0
2025-10-27T16:15:02Z,96.0
2025-10-27T16:15:12Z,97.0
2025-10-27T16:15:17Z,98.0
2025-10-27T16:15:22Z,97.0
2025-10-27T16:15:27Z,97.0
2025-10-27T16:15:32Z,98.0
2025-10-27T16:15:37Z,99.0
2025-10-27T16:15:42Z,97.0
2025-10-27T16:15:47Z,99.0
2025-10-27T16:15:52Z,101.0
2025-10-27T16:16:02Z,102.0
2025-10-27T16:16:17Z,103.0
2025-10-27T16:16:32Z,102.0
2025-10-27T16:16:42Z,103.0
2025-10-27T16:16:47Z,102.0
2025-10-27T16:16:57Z,101.0
2025-10-27T16:17:02Z,100.0
2025-10-27T16:17:12Z,98.0
2025-10-27T16:17:22Z,99.0
2025-10-27T16:17:37Z,101.0
2025-10-27T16:17:52Z,102.0
2025-10-27T16:17:57Z,101.0
2025-10-27T16:18:07Z,102.0
2025-10-27T16:18:12Z,101.0
2025-10-27T16:18:17Z,102.0
2025-10-27T16:18:22Z,103.0
2025-10-27T16:18:27Z,101.0
2025-10-27T16:18:37Z,103.0
2025-10-27T16:18:42Z,102.0
2025-10-27T16:18:47Z,100.0
2025-10-27T16:18:57Z,98.0
2025-10-27T16:19:02Z,97.0
2025-10-27T16:19:07Z,94.0
2025-10-27T16:19:17Z,96.0
2025-10-27T16:19:22Z,97.0
2025-10-27T16:19:27Z,98.0
2025-10-27T16:19:32Z,99.0
2025-10-27T16:19:37Z,100.0
2025-10-27T16:19:42Z,99.0
2025-10-27T16:19:47Z,100.0
2025-10-27T16:19:52Z,99.0
2025-10-27T16:19:57Z,98.0
2025-10-27T16:20:02Z,96.0
2025-10-27T16:20:07Z,99.0
2025-10-27T16:20:12Z,100.0
2025-10-27T16:20:22Z,98.0
2025-10-27T16:20:32Z,100.0
2025-10-27T16:20:37Z,99.0
2025-10-27T16:20:52Z,97.0
2025-10-27T16:20:57Z,96.0
2025-10-27T16:21:07Z,97.0
2025-10-27T16:21:22Z,97.0
2025-10-27T16:21:27Z,98.0
2025-10-27T16:21:37Z,99.0
2025-10-27T16:21:42Z,100.0
2025-10-27T16:21:47Z,101.0
2025-10-27T16:21:52Z,102.0
2025-10-27T16:22:07Z,102.0
2025-10-27T16:22:12Z,102.0
2025-10-27T16:22:17Z,103.0
2025-10-27T16:22:22Z,102.0
2025-10-27T16:22:27Z,101.0
2025-10-27T16:22:32Z,105.0
2025-10-27T16:22:37Z,103.0
2025-10-27T16:22:42Z,102.0
2025-10-27T16:22:47Z,101.0
2025-10-27T16:22:52Z,98.0
2025-10-27T16:22:57Z,94.0
2025-10-27T16:23:12Z,94.0
2025-10-27T16:23:27Z,95.0
2025-10-27T16:23:32Z,98.0
2025-10-27T16:23:42Z,99.0
2025-10-27T16:23:57Z,100.0
2025-10-27T16:24:02Z,102.0
2025-10-27T16:24:07Z,105.0
2025-10-27T16:24:12Z,107.0
2025-10-27T16:24:17Z,108.0
2025-10-27T16:24:27Z,107.0
2025-10-27T16:24:32Z,110.0
2025-10-27T16:24:37Z,108.0
2025-10-27T16:24:42Z,106.0
2025-10-27T16:24:47Z,105.0
2025-10-27T16:24:52Z,103.0
2025-10-27T16:24:57Z,105.0
2025-10-27T16:25:07Z,106.0
2025-10-27T16:25:12Z,108.0
2025-10-27T16:25:22Z,107.0
2025-10-27T16:25:27Z,104.0
2025-10-27T16:25:32Z,102.0
2025-10-27T16:25:37Z,103.0
2025-10-27T16:25:42Z,102.0
2025-10-27T16:25:47Z,100.0
2025-10-27T16:25:52Z,98.0
2025-10-27T16:25:57Z,100.0
2025-10-27T16:26:02Z,99.0
2025-10-27T16:26:07Z,100.0
2025-10-27T16:26:17Z,101.0
2025-10-27T16:26:22Z,102.0
2025-10-27T16:26:27Z,103.0
2025-10-27T16:26:32Z,104.0
2025-10-27T16:26:37Z,105.0
2025-10-27T16:26:42Z,105.0
2025-10-27T16:26:47Z,105.0
2025-10-27T16:26:52Z,106.0
2025-10-27T16:26:57Z,107.0
2025-10-27T16:27:02Z,105.0
2025-10-27T16:27:07Z,106.0
2025-10-27T16:27:12Z,105.0
2025-10-27T16:27:17Z,102.0
2025-10-27T16:27:22Z,103.0
2025-10-27T16:27:37Z,105.0
2025-10-27T16:27:42Z,107.0
2025-10-27T16:27:47Z,103.0
2025-10-27T16:27:52Z,101.0
2025-10-27T16:27:57Z,99.0
2025-10-27T16:28:12Z,100.0
2025-10-27T16:28:22Z,99.0
2025-10-27T16:28:32Z,100.0
2025-10-27T16:28:42Z,101.0
2025-10-27T16:28:47Z,102.0
2025-10-27T16:28:57Z,103.0
2025-10-27T16:29:02Z,101.0
2025-10-27T16:29:17Z,101.0
2025-10-27T16:29:32Z,101.0
2025-10-27T16:29:47Z,100.0
2025-10-27T16:29:52Z,99.0
2025-10-27T16:30:07Z,101.0
2025-10-27T16:30:12Z,102.0
2025-10-27T16:30:17Z,103.0
2025-10-27T16:30:22Z,100.0
2025-10-27T16:30:32Z,99.0
2025-10-27T16:30:37Z,97.0
2025-10-27T16:30:42Z,98.0
2025-10-27T16:30:47Z,100.0
2025-10-27T16:30:52Z,101.0
2025-10-27T16:31:07Z,101.0
2025-10-27T16:31:12Z,98.0
2025-10-27T16:31:17Z,97.0
2025-10-27T16:31:22Z,95.0
2025-10-27T16:31:27Z,93.0
2025-10-27T16:31:32Z,89.0
2025-10-27T16:31:37Z,90.0
2025-10-27T16:31:42Z,92.0
2025-10-27T16:31:47Z,93.0
2025-10-27T16:32:02Z,94.0
2025-10-27T16:32:12Z,92.0
2025-10-27T16:32:17Z,94.0
2025-10-27T16:32:22Z,96.0
2025-10-27T16:32:27Z,97.0
2025-10-27T16:32:42Z,97.0
2025-10-27T16:32:47Z,98.0
2025-10-27T16:32:52Z,99.0
2025-10-27T16:33:02Z,98.0
2025-10-27T16:33:07Z,99.0
2025-10-27T16:33:12Z,100.0
2025-10-27T16:33:17Z,98.0
2025-10-27T16:33:22Z,96.0
2025-10-27T16:33:27Z,97.0
2025-10-27T16:33:32Z,93.0
2025-10-27T16:33:37Z,92.0
2025-10-27T16:33:52Z,93.0
2025-10-27T16:33:57Z,94.0
2025-10-27T16:34:02Z,94.0
2025-10-27T16:34:07Z,95.0
2025-10-27T16:34:17Z,96.0
2025-10-27T16:34:27Z,95.0
2025-10-27T16:34:32Z,96.0
2025-10-27T16:34:47Z,94.0
2025-10-27T16:34:52Z,96.0
2025-10-27T16:34:57Z,95.0
2025-10-27T16:35:02Z,97.0
2025-10-27T16:35:07Z,99.0
2025-10-27T16:35:12Z,99.0
2025-10-27T16:35:17Z,98.0
2025-10-27T16:35:27Z,99.0
2025-10-27T16:35:32Z,97.0
2025-10-27T16:35:37Z,96.0
2025-10-27T16:35:42Z,96.0
2025-10-27T16:35:57Z,95.0
2025-10-27T16:36:02Z,96.0
2025-10-27T16:36:17Z,96.0
2025-10-27T16:36:22Z,93.0
2025-10-27T16:36:27Z,91.0
2025-10-27T16:36:37Z,94.0
2025-10-27T16:36:47Z,90.0
2025-10-27T16:36:52Z,95.0
2025-10-27T16:37:02Z,96.0
2025-10-27T16:37:07Z,97.0
2025-10-27T16:37:12Z,98.0
2025-10-27T16:37:27Z,101.0
2025-10-27T16:37:32Z,102.0
2025-10-27T16:37:47Z,104.0
2025-10-27T16:37:52Z,103.0
2025-10-27T16:37:57Z,103.0
2025-10-27T16:38:02Z,101.0
2025-10-27T16:38:07Z,99.0
2025-10-27T16:38:17Z,99.0
2025-10-27T16:38:22Z,96.0
2025-10-27T16:38:27Z,97.0
2025-10-27T16:38:32Z,98.0
2025-10-27T16:38:37Z,99.0
2025-10-27T16:38:47Z,98.0
2025-10-27T16:38:52Z,99.0
2025-10-27T16:38:57Z,100.0
2025-10-27T16:39:02Z,98.0
2025-10-27T16:39:07Z,98.0
2025-10-27T16:39:12Z,99.0
2025-10-27T16:39:27Z,101.0
2025-10-27T16:39:37Z,100.0
2025-10-27T16:39:42Z,104.0
2025-10-27T16:39:47Z,102.0
2025-10-27T16:39:57Z,104.0
2025-10-27T16:40:02Z,100.0
2025-10-27T16:40:07Z,102.0
2025-10-27T16:40:12Z,104.0
2025-10-27T16:40:17Z,106.0
2025-10-27T16:40:27Z,103.0
2025-10-27T16:40:32Z,102.0
2025-10-27T16:40:42Z,102.0
2025-10-27T16:40:47Z,103.0
2025-10-27T16:40:52Z,102.0
2025-10-27T16:40:57Z,103.0
2025-10-27T16:41:02Z,104.0
2025-10-27T16:41:07Z,106.0
2025-10-27T16:41:12Z,105.0
2025-10-27T16:41:17Z,102.0
2025-10-27T16:41:27Z,104.0
2025-10-27T16:41:42Z,105.0
2025-10-27T16:41:52Z,106.0
2025-10-27T16:41:57Z,103.0
2025-10-27T16:42:07Z,102.0
2025-10-27T16:42:22Z,102.0
2025-10-27T16:42:27Z,103.0
2025-10-27T16:42:32Z,105.0
2025-10-27T16:42:37Z,104.0
2025-10-27T16:42:42Z,100.0
2025-10-27T16:42:47Z,99.0
2025-10-27T16:42:57Z,98.0
2025-10-27T16:43:02Z,101.0
2025-10-27T16:43:07Z,100.0
2025-10-27T16:43:12Z,103.0
2025-10-27T16:43:17Z,104.0
2025-10-27T16:43:22Z,106.0
2025-10-27T16:43:27Z,105.0
2025-10-27T16:43:37Z,104.0
2025-10-27T16:43:42Z,103.0
2025-10-27T16:43:52Z,104.0
2025-10-27T16:43:57Z,102.0
2025-10-27T16:44:02Z,104.0
2025-10-27T16:44:17Z,103.0
2025-10-27T16:44:27Z,102.0
2025-10-27T16:44:32Z,102.0
2025-10-27T16:44:37Z,101.0
2025-10-27T16:44:42Z,99.0
2025-10-27T16:44:47Z,100.0
2025-10-27T16:44:52Z,99.0
2025-10-27T16:44:57Z,98.0
2025-10-27T16:45:02Z,99.0
2025-10-27T16:45:17Z,99.0
2025-10-27T16:45:22Z,100.0
2025-10-27T16:45:27Z,101.0
2025-10-27T16:45:32Z,102.0
2025-10-27T16:45:37Z,104.0
2025-10-27T16:45:42Z,103.0
2025-10-27T16:45:47Z,102.0
2025-10-27T16:45:52Z,105.0
2025-10-27T16:45:57Z,104.0
2025-10-27T16:46:12Z,103.0
2025-10-27T16:46:22Z,99.0
2025-10-27T16:46:27Z,101.0
2025-10-27T16:46:42Z,100.0
2025-10-27T16:46:52Z,103.0
2025-10-27T16:47:02Z,104.0
2025-10-27T16:47:07Z,108.0
2025-10-27T16:47:12Z,111.0
2025-10-27T16:47:17Z,108.0
2025-10-27T16:47:22Z,105.0
2025-10-27T16:47:27Z,103.0
2025-10-27T16:47:32Z,102.0
2025-10-27T16:47:38Z,105.0
2025-10-27T16:47:43Z,103.0
2025-10-27T16:47:48Z,104.0
2025-10-27T16:47:53Z,103.0
2025-10-27T16:47:58Z,104.0
2025-10-27T16:48:03Z,106.0
2025-10-27T16:48:18Z,106.0
2025-10-27T16:48:23Z,104.0
2025-10-27T16:48:28Z,102.0
2025-10-27T16:48:33Z,103.0
2025-10-27T16:48:38Z,104.0
2025-10-27T16:48:43Z,102.0
2025-10-27T16:48:53Z,101.0
2025-10-27T16:48:58Z,104.0
2025-10-27T16:49:03Z,105.0
2025-10-27T16:49:08Z,107.0
2025-10-27T16:49:13Z,111.0
2025-10-27T16:49:23Z,108.0
2025-10-27T16:49:33Z,107.0
2025-10-27T16:49:38Z,110.0
2025-10-27T16:49:43Z,111.0
2025-10-27T16:49:48Z,110.0
2025-10-27T16:49:53Z,108.0
2025-10-27T16:49:58Z,107.0
2025-10-27T16:50:03Z,105.0
2025-10-27T16:50:08Z,106.0
2025-10-27T16:50:13Z,108.0
2025-10-27T16:50:18Z,108.0
2025-10-27T16:50:23Z,110.0
2025-10-27T16:50:33Z,113.0
2025-10-27T16:50:38Z,110.0
2025-10-27T16:50:48Z,109.0
2025-10-27T16:50:53Z,110.0
2025-10-27T16:50:58Z,109.0
2025-10-27T16:51:03Z,108.0
2025-10-27T16:51:08Z,107.0
2025-10-27T16:51:13Z,106.0
2025-10-27T16:51:18Z,110.0
2025-10-27T16:51:23Z,104.0
2025-10-27T16:51:28Z,105.0
2025-10-27T16:51:33Z,111.0
2025-10-27T16:51:38Z,109.0
2025-10-27T16:51:43Z,106.0
2025-10-27T16:51:48Z,107.0
2025-10-27T16:51:53Z,111.0
2025-10-27T16:51:58Z,110.0
2025-10-27T16:52:03Z,109.0
2025-10-27T16:52:13Z,111.0
2025-10-27T16:52:23Z,111.0
2025-10-27T16:52:28Z,110.0
2025-10-27T16:52:43Z,109.0
2025-10-27T16:52:53Z,107.0
2025-10-27T16:52:58Z,106.0
2025-10-27T16:53:08Z,107.0
2025-10-27T16:53:13Z,107.0
2025-10-27T16:53:18Z,105.0
2025-10-27T16:53:23Z,107.0
2025-10-27T16:53:28Z,105.0
2025-10-27T16:53:33Z,106.0
2025-10-27T16:53:38Z,105.0
2025-10-27T16:53:43Z,104.0
2025-10-27T16:53:48Z,102.0
2025-10-27T16:53:58Z,104.0
2025-10-27T16:54:08Z,106.0
2025-10-27T16:54:13Z,104.0
2025-10-27T16:54:18Z,106.0
2025-10-27T16:54:23Z,105.0
2025-10-27T16:54:28Z,107.0
2025-10-27T16:54:33Z,109.0
2025-10-27T16:54:38Z,107.0
2025-10-27T16:54:43Z,109.0
2025-10-27T16:54:53Z,106.0
2025-10-27T16:55:08Z,105.0
2025-10-27T16:55:18Z,103.0
2025-10-27T16:55:23Z,101.0
