timestamp,level,data source
2025-11-06T09:57:00Z,SEDENTARY,Fitbit App
2025-11-06T09:58:00Z,SEDENTARY,Fitbit App
2025-11-06T09:59:00Z,SEDENTARY,Fitbit App
2025-11-06T10:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-11-06T10:01:00Z,SEDENTARY,Fitbit App
2025-11-06T10:02:00Z,SEDENTARY,Fitbit App
2025-11-06T10:03:00Z,SEDENTARY,Fitbit App
2025-11-06T10:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-11-06T10:05:00Z,MODERATELY_ACTIVE,Fitbit App
2025-11-06T10:06:00Z,MODERATELY_ACTIVE,Fitbit App
2025-11-06T10:07:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-11-06T10:08:00Z,VERY_ACTIVE,Fitbit App
2025-11-06T10:09:00Z,MODERATELY_ACTIVE,Fitbit App
2025-11-06T10:10:00Z,SEDENTARY,Fitbit App
2025-11-06T10:11:00Z,SEDENTARY,Fitbit App
2025-11-06T10:12:00Z,SEDENTARY,Fitbit App
2025-11-06T10:13:00Z,SEDENTARY,Fitbit App
2025-11-06T10:15:00Z,SEDENTARY,Fitbit App
2025-11-06T10:16:00Z,SEDENTARY,Fitbit App
2025-11-06T10:18:00Z,SEDENTARY,Fitbit App
2025-11-06T10:19:00Z,SEDENTARY,Fitbit App
2025-11-06T10:22:00Z,SEDENTARY,Fitbit App
2025-11-06T10:23:00Z,SEDENTARY,Fitbit App
2025-11-06T10:29:00Z,SEDENTARY,Fitbit App
2025-11-06T10:30:00Z,SEDENTARY,Fitbit App
2025-11-06T10:31:00Z,SEDENTARY,Fitbit App
2025-11-06T10:33:00Z,SEDENTARY,Fitbit App
2025-11-06T10:37:00Z,SEDENTARY,Fitbit App
2025-11-06T10:38:00Z,SEDENTARY,Fitbit App
2025-11-06T10:40:00Z,SEDENTARY,Fitbit App
2025-11-06T10:41:00Z,SEDENTARY,Fitbit App
2025-11-06T10:42:00Z,SEDENTARY,Fitbit App
2025-11-06T10:43:00Z,SEDENTARY,Fitbit App
2025-11-06T10:44:00Z,SEDENTARY,Fitbit App
2025-11-06T10:45:00Z,SEDENTARY,Fitbit App
2025-11-06T10:46:00Z,SEDENTARY,Fitbit App
2025-11-06T10:47:00Z,SEDENTARY,Fitbit App
2025-11-06T10:48:00Z,SEDENTARY,Fitbit App
2025-11-06T10:49:00Z,SEDENTARY,Fitbit App
2025-11-06T10:51:00Z,SEDENTARY,Fitbit App
2025-11-06T10:53:00Z,SEDENTARY,Fitbit App
2025-11-06T10:54:00Z,SEDENTARY,Fitbit App
2025-11-06T10:55:00Z,SEDENTARY,Fitbit App
2025-11-06T10:56:00Z,SEDENTARY,Fitbit App
2025-11-06T10:57:00Z,SEDENTARY,Fitbit App
2025-11-06T10:59:00Z,SEDENTARY,Fitbit App
2025-11-06T11:00:00Z,SEDENTARY,Fitbit App
2025-11-06T11:02:00Z,SEDENTARY,Fitbit App
2025-11-06T11:03:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-11-06T11:04:00Z,SEDENTARY,Fitbit App
2025-11-06T11:05:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-11-06T11:06:00Z,SEDENTARY,Fitbit App
2025-11-06T11:07:00Z,SEDENTARY,Fitbit App
2025-11-06T11:08:00Z,SEDENTARY,Fitbit App
2025-11-06T11:09:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-11-06T11:10:00Z,SEDENTARY,Fitbit App
2025-11-06T14:12:00Z,SEDENTARY,Fitbit App
2025-11-06T14:15:00Z,SEDENTARY,Fitbit App
2025-11-07T06:10:00Z,SEDENTARY,Fitbit App
