clip1_title,clip2_title,user_id,clip1_E_val,clip1_E_aro,clip1_P_val,clip1_P_aro,clip1_I1_val,clip1_I1_aro,clip1_I2_val,clip1_I2_aro,clip2_E_val,clip2_E_aro,clip2_P_val,clip2_P_aro,clip2_I1_val,clip2_I1_aro,clip2_I2_val,clip2_I2_aro,clip1_E_quad,clip2_E_quad,switching,delta_I1_val,delta_I1_aro,delta_I2_val,delta_I2_aro,clip1_B_I1_tau025,clip1_B_I2_tau025,clip2_B_I1_tau025,clip2_B_I2_tau025,clip2_combined_tau025,clip1_B_I1_tau050,clip1_B_I2_tau050,clip2_B_I1_tau050,clip2_B_I2_tau050,clip2_combined_tau050,clip1_B_I1_tau075,clip1_B_I2_tau075,clip2_B_I1_tau075,clip2_B_I2_tau075,clip2_combined_tau075,clip1_B_I1_tau100,clip1_B_I2_tau100,clip2_B_I1_tau100,clip2_B_I2_tau100,clip2_combined_tau100
TheTheoryOfEverything_042.mp4,TheBlindSide_021.mp4,Nishant,3.48,3.76,2.5,2.167,2.0,1.833,2.76,3.17,4.2,4.52,3.833,2.833,3.667,2.167,2.61,3.13,Q1,Q1,False,1.6669999999999998,0.3339999999999998,-0.1499999999999999,-0.04,B5,B10,B5,B10,B5+B10,B2,B10,B5,B10,B5+B10,B2,B9,B2,B10,B2+B10,B2,B9,B2,B10,B2+B10
TheBlindSide_021.mp4,TheBlindSide_052.mp4,Nishant,4.2,4.52,3.833,2.833,3.667,2.167,2.61,3.13,3.48,3.76,3.833,2.833,3.333,2.333,2.7,2.67,Q1,Q1,False,-0.3339999999999996,0.1660000000000003,0.0900000000000003,-0.4599999999999999,B5,B10,B5,B10,B5+B10,B5,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B2,B10,B1,B8,B1+B8
TheBlindSide_052.mp4,TheFaultInOurStars_050.mp4,Nishant,3.48,3.76,3.833,2.833,3.333,2.333,2.7,2.67,4.2,4.12,4.667,3.833,4.667,3.667,2.81,3.06,Q1,Q1,False,1.3339999999999996,1.3339999999999996,0.1099999999999998,0.3900000000000001,B5,B10,B2,B10,B2+B10,B2,B10,B1,B8,B1+B8,B2,B10,B1,B8,B1+B8,B1,B8,B1,B8,B1+B8
TheFaultInOurStars_050.mp4,TheFaultInOurStars_031.mp4,Nishant,4.2,4.12,4.667,3.833,4.667,3.667,2.81,3.06,4.2,4.12,4.0,3.167,4.0,3.5,2.68,2.88,Q1,Q1,False,-0.6669999999999998,-0.1669999999999998,-0.1299999999999999,-0.1800000000000001,B2,B10,B5,B10,B5+B10,B1,B8,B2,B10,B2+B10,B1,B8,B2,B10,B2+B10,B1,B8,B1,B8,B1+B8
TheFaultInOurStars_031.mp4,TheBlindSide_085.mp4,Nishant,4.2,4.12,4.0,3.167,4.0,3.5,2.68,2.88,3.48,3.28,3.5,2.333,3.5,2.333,2.67,3.23,Q1,Q1,False,-0.5,-1.1669999999999998,-0.0100000000000002,0.3500000000000001,B5,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B1,B8,B1,B6,B1+B6
TheBlindSide_085.mp4,AboutTime_019.mp4,Nishant,3.48,3.28,3.5,2.333,3.5,2.333,2.67,3.23,4.2,4.12,4.167,3.0,4.0,3.0,2.73,3.1,Q1,Q1,False,0.5,0.6669999999999998,0.06,-0.1299999999999999,B2,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B1,B6,B2,B10,B2+B10
AboutTime_019.mp4,TheFaultInOurStars_040.mp4,Nishant,4.2,4.12,4.167,3.0,4.0,3.0,2.73,3.1,3.48,3.76,4.833,3.667,4.833,3.833,2.7,3.14,Q1,Q1,False,0.8330000000000002,0.8330000000000002,-0.0299999999999998,0.04,B2,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B2,B10,B2,B9,B2+B9
TheFaultInOurStars_040.mp4,TheTheoryOfEverything_030.mp4,Nishant,3.48,3.76,4.833,3.667,4.833,3.833,2.7,3.14,4.2,4.12,4.0,3.0,4.0,2.5,2.63,3.22,Q1,Q1,False,-0.8330000000000002,-1.3330000000000002,-0.0700000000000002,0.08,B2,B10,B5,B10,B5+B10,B2,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B2,B9,B2,B10,B2+B10
TheTheoryOfEverything_030.mp4,TheBlindSide_028.mp4,Nishant,4.2,4.12,4.0,3.0,4.0,2.5,2.63,3.22,4.2,4.12,2.667,2.0,2.167,2.167,2.85,2.81,Q1,Q1,False,-1.833,-0.3330000000000002,0.2200000000000002,-0.4100000000000001,B5,B10,B5,B10,B5+B10,B2,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B2,B10,B2,B7,B2+B7
TheBlindSide_028.mp4,TheBlindSide_061.mp4,Nishant,4.2,4.12,2.667,2.0,2.167,2.167,2.85,2.81,3.52,4.4,4.333,4.5,3.667,3.833,2.72,2.84,Q1,Q1,False,1.5,1.6660000000000004,-0.1299999999999999,0.0299999999999998,B5,B10,B5,B10,B5+B10,B2,B10,B5,B10,B5+B10,B2,B10,B2,B10,B2+B10,B2,B7,B1,B8,B1+B8
TheBlindSide_061.mp4,TheBlindSide_049.mp4,Nishant,3.52,4.4,4.333,4.5,3.667,3.833,2.72,2.84,4.2,4.12,4.167,3.167,3.833,2.667,2.86,2.63,Q1,Q1,False,0.1660000000000003,-1.1660000000000004,0.1399999999999996,-0.2099999999999999,B5,B10,B5,B10,B5+B10,B5,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B1,B8,B1,B8,B1+B8
TheBlindSide_049.mp4,Gifted_041.mp4,Nishant,4.2,4.12,4.167,3.167,3.833,2.667,2.86,2.63,3.8,3.96,3.0,2.333,2.667,2.5,2.61,3.13,Q1,Q1,False,-1.1660000000000004,-0.1669999999999998,-0.25,0.5,B5,B10,B5,B10,B5+B10,B2,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B1,B8,B2,B7,B2+B7
Gifted_041.mp4,LadyBird_011.mp4,Nishant,3.8,3.96,3.0,2.333,2.667,2.5,2.61,3.13,4.2,4.12,4.333,3.5,4.167,3.5,2.64,2.99,Q1,Q1,False,1.5,1.0,0.0300000000000002,-0.1399999999999996,B5,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B2,B10,B1,B8,B1+B8,B2,B7,B1,B8,B1+B8
LadyBird_011.mp4,AboutTime_022.mp4,Nishant,4.2,4.12,4.333,3.5,4.167,3.5,2.64,2.99,3.68,4.12,4.833,3.667,4.5,3.167,2.85,3.07,Q1,Q1,False,0.3330000000000002,-0.3330000000000002,0.2099999999999999,0.0799999999999996,B2,B10,B5,B10,B5+B10,B2,B10,B2,B10,B2+B10,B1,B8,B2,B10,B2+B10,B1,B8,B2,B10,B2+B10
AboutTime_022.mp4,LadyBird_109.mp4,Nishant,3.68,4.12,4.833,3.667,4.5,3.167,2.85,3.07,4.2,4.52,3.167,3.0,2.667,2.0,2.57,3.3,Q1,Q1,False,-1.833,-1.1669999999999998,-0.2800000000000002,0.2299999999999999,B5,B10,B5,B10,B5+B10,B2,B10,B5,B10,B5+B10,B2,B10,B5,B7,B5+B7,B2,B10,B2,B7,B2+B7
LadyBird_109.mp4,TheFaultInOurStars_025.mp4,Nishant,4.2,4.52,3.167,3.0,2.667,2.0,2.57,3.3,3.68,4.12,4.5,3.833,4.333,3.5,2.69,3.09,Q1,Q1,False,1.6660000000000004,1.5,0.1200000000000001,-0.2099999999999999,B5,B10,B5,B10,B5+B10,B5,B10,B2,B10,B2+B10,B5,B7,B2,B10,B2+B10,B2,B7,B1,B8,B1+B8
TheFaultInOurStars_025.mp4,TheBlindSide_063.mp4,Nishant,3.68,4.12,4.5,3.833,4.333,3.5,2.69,3.09,3.68,4.12,3.833,3.333,3.333,3.0,2.7,3.04,Q1,Q1,False,-1.0,-0.5,0.0100000000000002,-0.0499999999999998,B5,B10,B5,B10,B5+B10,B2,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B1,B8,B1,B8,B1+B8
TheBlindSide_063.mp4,TheBlindSide_008.mp4,Nishant,3.68,4.12,3.833,3.333,3.333,3.0,2.7,3.04,3.48,3.76,3.167,2.5,2.833,2.0,2.8,3.01,Q1,Q1,False,-0.5,-1.0,0.0999999999999996,-0.0300000000000002,B5,B10,B5,B10,B5+B10,B2,B10,B2,B10,B2+B10,B2,B10,B2,B7,B2+B7,B1,B8,B2,B7,B2+B7
TheBlindSide_008.mp4,Gifted_049.mp4,Nishant,3.48,3.76,3.167,2.5,2.833,2.0,2.8,3.01,3.68,4.12,4.833,3.0,4.5,2.667,2.79,2.67,Q1,Q1,False,1.6669999999999998,0.6669999999999998,-0.0099999999999997,-0.3399999999999998,B5,B10,B5,B10,B5+B10,B2,B10,B2,B10,B2+B10,B2,B7,B2,B10,B2+B10,B2,B7,B2,B10,B2+B10
Gifted_049.mp4,TheFaultInOurStars_058.mp4,Nishant,3.68,4.12,4.833,3.0,4.5,2.667,2.79,2.67,4.2,4.52,4.167,3.167,4.0,3.5,2.57,3.38,Q1,Q1,False,-0.5,0.8330000000000002,-0.2200000000000002,0.71,B5,B10,B5,B10,B5+B10,B2,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10
TheFaultInOurStars_058.mp4,AboutTime_046.mp4,Nishant,4.2,4.52,4.167,3.167,4.0,3.5,2.57,3.38,3.68,4.12,4.333,3.667,4.333,3.667,2.67,3.18,Q1,Q1,False,0.3330000000000002,0.1669999999999998,0.1,-0.1999999999999997,B5,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B2,B10,B1,B8,B1+B8,B2,B10,B1,B8,B1+B8
AboutTime_046.mp4,TheTheoryOfEverything_026.mp4,Nishant,3.68,4.12,4.333,3.667,4.333,3.667,2.67,3.18,4.2,4.12,3.333,3.333,3.333,3.333,2.84,2.98,Q1,Q1,False,-1.0,-0.3339999999999996,0.1699999999999999,-0.2000000000000001,B2,B10,B2,B10,B2+B10,B2,B10,B2,B7,B2+B7,B1,B8,B2,B7,B2+B7,B1,B8,B1,B6,B1+B6
TheTheoryOfEverything_026.mp4,TheFaultInOurStars_008.mp4,Nishant,4.2,4.12,3.333,3.333,3.333,3.333,2.84,2.98,4.2,4.52,2.833,3.833,3.333,3.333,2.72,2.79,Q1,Q1,False,0.0,0.0,-0.1199999999999996,-0.1899999999999999,B2,B10,B5,B10,B5+B10,B2,B7,B2,B10,B2+B10,B2,B7,B2,B10,B2+B10,B1,B6,B2,B10,B2+B10
TheFaultInOurStars_008.mp4,LadyBird_068.mp4,Nishant,4.2,4.52,2.833,3.833,3.333,3.333,2.72,2.79,3.68,4.12,2.167,2.167,1.833,1.667,2.67,3.12,Q1,Q1,False,-1.5000000000000002,-1.666,-0.0500000000000002,0.33,B5,B10,B5,B10,B5+B10,B2,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B2,B10,B2,B7,B2+B7
LadyBird_068.mp4,TheSpectacularNow_023.mp4,Nishant,3.68,4.12,2.167,2.167,1.833,1.667,2.67,3.12,3.52,4.4,3.167,2.667,2.833,2.333,2.76,3.08,Q1,Q1,False,1.0000000000000002,0.6660000000000001,0.0899999999999998,-0.04,B5,B10,B5,B10,B5+B10,B2,B10,B2,B7,B2+B7,B2,B10,B2,B7,B2+B7,B2,B7,B2,B7,B2+B7
TheSpectacularNow_023.mp4,TheFaultInOurStars_066.mp4,Nishant,3.52,4.4,3.167,2.667,2.833,2.333,2.76,3.08,4.2,4.52,3.833,3.0,3.667,2.833,2.6,2.69,Q1,Q1,False,0.8339999999999996,0.5,-0.1599999999999997,-0.3900000000000001,B5,B10,B2,B10,B2+B10,B2,B7,B2,B10,B2+B10,B2,B7,B2,B10,B2+B10,B2,B7,B2,B10,B2+B10
TheFaultInOurStars_066.mp4,AboutTime_010.mp4,Nishant,4.2,4.52,3.833,3.0,3.667,2.833,2.6,2.69,3.68,4.12,3.5,3.5,3.167,2.833,2.62,3.49,Q1,Q1,False,-0.5,0.0,0.02,0.8000000000000003,B2,B10,B5,B10,B5+B10,B2,B10,B5,B10,B5+B10,B2,B10,B1,B8,B1+B8,B2,B10,B1,B6,B1+B6
AboutTime_010.mp4,TheFaultInOurStars_063.mp4,Nishant,3.68,4.12,3.5,3.5,3.167,2.833,2.62,3.49,3.68,4.12,3.667,2.833,3.333,2.333,2.78,2.91,Q1,Q1,False,0.1660000000000003,-0.5,0.1599999999999997,-0.5800000000000001,B5,B10,B5,B10,B5+B10,B5,B10,B2,B10,B2+B10,B1,B8,B2,B10,B2+B10,B1,B6,B2,B7,B2+B7
TheFaultInOurStars_063.mp4,TheBlindSide_017.mp4,Nishant,3.68,4.12,3.667,2.833,3.333,2.333,2.78,2.91,3.8,3.88,3.667,3.833,3.333,3.667,2.9,2.67,Q1,Q1,False,0.0,1.3339999999999996,0.1200000000000001,-0.2400000000000002,B5,B10,B3,B8,B3+B8,B2,B10,B1,B8,B1+B8,B2,B10,B1,B8,B1+B8,B2,B7,B1,B8,B1+B8
TheBlindSide_017.mp4,TheBlindSide_080.mp4,Nishant,3.8,3.88,3.667,3.833,3.333,3.667,2.9,2.67,3.68,4.12,4.167,3.333,4.0,3.333,2.63,3.04,Q1,Q1,False,0.6669999999999998,-0.3339999999999996,-0.27,0.3700000000000001,B3,B8,B2,B10,B2+B10,B1,B8,B2,B10,B2+B10,B1,B8,B2,B10,B2+B10,B1,B8,B1,B8,B1+B8
TheBlindSide_080.mp4,TheBlindSide_045.mp4,Nishant,3.68,4.12,4.167,3.333,4.0,3.333,2.63,3.04,4.2,4.52,4.167,3.167,4.0,2.833,2.67,3.07,Q1,Q1,False,0.0,-0.5,0.04,0.0299999999999998,B2,B10,B5,B10,B5+B10,B2,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B1,B8,B2,B10,B2+B10
TheBlindSide_045.mp4,TheBlindSide_082.mp4,Nishant,4.2,4.52,4.167,3.167,4.0,2.833,2.67,3.07,4.2,4.52,2.833,3.333,2.5,2.5,2.67,3.22,Q1,Q1,False,-1.5,-0.3330000000000002,0.0,0.1500000000000003,B5,B10,B5,B7,B5+B7,B2,B10,B5,B7,B5+B7,B2,B10,B5,B7,B5+B7,B2,B10,B2,B7,B2+B7
TheBlindSide_082.mp4,TheBlindSide_006.mp4,Nishant,4.2,4.52,2.833,3.333,2.5,2.5,2.67,3.22,4.2,4.52,2.833,2.333,2.5,2.167,2.72,3.07,Q1,Q1,False,0.0,-0.3330000000000002,0.0500000000000002,-0.1500000000000003,B5,B7,B5,B10,B5+B10,B5,B7,B2,B10,B2+B10,B5,B7,B2,B7,B2+B7,B2,B7,B2,B7,B2+B7
TheBlindSide_006.mp4,TheBlindSide_071.mp4,Nishant,4.2,4.52,2.833,2.333,2.5,2.167,2.72,3.07,3.68,4.12,3.333,2.833,3.333,3.167,2.7,3.11,Q1,Q1,False,0.8330000000000002,1.0,-0.02,0.04,B5,B10,B5,B10,B5+B10,B2,B10,B2,B10,B2+B10,B2,B7,B2,B7,B2+B7,B2,B7,B2,B7,B2+B7
TheBlindSide_071.mp4,TheFaultInOurStars_012.mp4,Nishant,3.68,4.12,3.333,2.833,3.333,3.167,2.7,3.11,4.2,4.52,4.5,3.833,4.333,3.667,2.75,2.63,Q1,Q1,False,1.0,0.5,0.0499999999999998,-0.48,B5,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B2,B7,B1,B8,B1+B8,B2,B7,B1,B8,B1+B8
TheFaultInOurStars_012.mp4,TheBlindSide_075.mp4,Nishant,4.2,4.52,4.5,3.833,4.333,3.667,2.75,2.63,3.68,4.12,3.167,2.167,2.833,1.833,2.69,3.03,Q1,Q1,False,-1.5,-1.834,-0.06,0.3999999999999999,B2,B10,B5,B10,B5+B10,B2,B10,B2,B10,B2+B10,B1,B8,B2,B10,B2+B10,B1,B8,B2,B7,B2+B7
TheBlindSide_075.mp4,AboutTime_005.mp4,Nishant,3.68,4.12,3.167,2.167,2.833,1.833,2.69,3.03,4.2,4.52,3.5,3.667,3.5,3.833,2.61,2.94,Q1,Q1,False,0.6669999999999998,2.0,-0.08,-0.0899999999999998,B5,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B2,B7,B1,B6,B1+B6
AboutTime_005.mp4,AboutTime_052.mp4,Nishant,4.2,4.52,3.5,3.667,3.5,3.833,2.61,2.94,3.68,4.12,4.167,3.833,4.0,3.833,2.65,3.11,Q1,Q1,False,0.5,0.0,0.04,0.1699999999999999,B2,B10,B2,B10,B2+B10,B2,B10,B1,B8,B1+B8,B2,B10,B1,B8,B1+B8,B1,B6,B1,B8,B1+B8
AboutTime_052.mp4,TheBlindSide_077.mp4,Nishant,3.68,4.12,4.167,3.833,4.0,3.833,2.65,3.11,3.68,4.12,4.167,3.0,3.5,2.667,2.62,2.96,Q1,Q1,False,-0.5,-1.1660000000000004,-0.0299999999999998,-0.1499999999999999,B2,B10,B5,B10,B5+B10,B1,B8,B5,B10,B5+B10,B1,B8,B2,B10,B2+B10,B1,B8,B2,B10,B2+B10
TheBlindSide_077.mp4,TheFaultInOurStars_049.mp4,Nishant,3.68,4.12,4.167,3.0,3.5,2.667,2.62,2.96,4.2,4.52,4.5,4.0,4.5,4.167,2.69,2.99,Q1,Q1,False,1.0,1.5,0.0699999999999998,0.0300000000000002,B5,B10,B2,B10,B2+B10,B5,B10,B2,B10,B2+B10,B2,B10,B1,B8,B1+B8,B2,B10,B1,B8,B1+B8
TheFaultInOurStars_049.mp4,TheBlindSide_086.mp4,Nishant,4.2,4.52,4.5,4.0,4.5,4.167,2.69,2.99,3.2,3.88,3.5,2.333,2.667,2.5,2.86,2.82,Q1,Q1,False,-1.833,-1.6669999999999998,0.1699999999999999,-0.1700000000000003,B2,B10,B5,B10,B5+B10,B2,B10,B5,B10,B5+B10,B1,B8,B5,B7,B5+B7,B1,B8,B2,B7,B2+B7
TheBlindSide_086.mp4,TheFaultInOurStars_054.mp4,Nishant,3.2,3.88,3.5,2.333,2.667,2.5,2.86,2.82,3.68,4.12,4.5,4.0,4.333,4.667,2.74,3.02,Q1,Q1,False,1.6660000000000004,2.167,-0.1199999999999996,0.2000000000000001,B5,B10,B5,B10,B5+B10,B5,B10,B5,B10,B5+B10,B5,B7,B2,B10,B2+B10,B2,B7,B1,B8,B1+B8
TheFaultInOurStars_054.mp4,Wonder_120.mp4,Nishant,3.68,4.12,4.5,4.0,4.333,4.667,2.74,3.02,3.8,3.96,4.167,3.333,4.167,3.167,2.6,3.26,Q1,Q1,False,-0.1660000000000003,-1.5,-0.1400000000000001,0.2399999999999997,B5,B10,B2,B10,B2+B10,B5,B10,B2,B10,B2+B10,B2,B10,B1,B8,B1+B8,B1,B8,B1,B8,B1+B8
Wonder_120.mp4,TheFaultInOurStars_000.mp4,Nishant,3.8,3.96,4.167,3.333,4.167,3.167,2.6,3.26,3.68,4.12,3.833,2.667,3.667,2.833,2.77,3.16,Q1,Q1,False,-0.5,-0.3339999999999996,0.1699999999999999,-0.0999999999999996,B2,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B1,B8,B2,B10,B2+B10,B1,B8,B2,B9,B2+B9
TheFaultInOurStars_000.mp4,AboutTime_035.mp4,Nishant,3.68,4.12,3.833,2.667,3.667,2.833,2.77,3.16,4.2,4.12,3.167,3.0,2.5,2.167,2.72,2.97,Q1,Q1,False,-1.1669999999999998,-0.6660000000000004,-0.0499999999999998,-0.1899999999999999,B2,B10,B5,B10,B5+B10,B2,B10,B5,B7,B5+B7,B2,B10,B5,B7,B5+B7,B2,B9,B2,B7,B2+B7
AboutTime_035.mp4,TheBlindSide_033.mp4,Nishant,4.2,4.12,3.167,3.0,2.5,2.167,2.72,2.97,4.2,4.52,4.0,2.833,3.5,2.5,2.68,3.08,Q1,Q1,False,1.0,0.3330000000000002,-0.04,0.1099999999999998,B5,B10,B5,B10,B5+B10,B5,B7,B2,B10,B2+B10,B5,B7,B2,B10,B2+B10,B2,B7,B2,B10,B2+B10
TheBlindSide_033.mp4,TheBlindSide_060.mp4,Nishant,4.2,4.52,4.0,2.833,3.5,2.5,2.68,3.08,3.52,4.4,4.833,4.167,4.5,3.5,2.78,2.92,Q1,Q1,False,1.0,1.0,0.0999999999999996,-0.1600000000000001,B5,B10,B5,B10,B5+B10,B2,B10,B5,B10,B5+B10,B2,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10
TheBlindSide_060.mp4,TheFaultInOurStars_017.mp4,Nishant,3.52,4.4,4.833,4.167,4.5,3.5,2.78,2.92,4.2,4.52,4.0,3.0,3.667,3.333,2.74,2.78,Q1,Q1,False,-0.8330000000000002,-0.1669999999999998,-0.0399999999999995,-0.1400000000000001,B5,B10,B5,B10,B5+B10,B5,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10
TheFaultInOurStars_017.mp4,TheBlindSide_016.mp4,Nishant,4.2,4.52,4.0,3.0,3.667,3.333,2.74,2.78,3.8,3.96,3.333,3.5,2.833,2.833,2.72,2.63,Q1,Q1,False,-0.8339999999999996,-0.5,-0.02,-0.1499999999999999,B5,B10,B5,B10,B5+B10,B2,B10,B3,B8,B3+B8,B2,B10,B1,B8,B1+B8,B2,B10,B1,B6,B1+B6
TheBlindSide_016.mp4,TheTheoryOfEverything_018.mp4,Nishant,3.8,3.96,3.333,3.5,2.833,2.833,2.72,2.63,4.2,4.12,2.5,2.0,2.0,1.833,2.67,2.83,Q1,Q1,False,-0.8330000000000002,-1.0000000000000002,-0.0500000000000002,0.2000000000000001,B5,B10,B5,B10,B5+B10,B3,B8,B2,B10,B2+B10,B1,B8,B2,B10,B2+B10,B1,B6,B2,B7,B2+B7
TheTheoryOfEverything_018.mp4,AboutTime_134.mp4,Nishant,4.2,4.12,2.5,2.0,2.0,1.833,2.67,2.83,4.2,4.52,4.5,3.333,4.167,3.0,2.71,3.22,Q1,Q1,False,2.167,1.167,0.04,0.3900000000000001,B5,B10,B5,B10,B5+B10,B2,B10,B2,B10,B2+B10,B2,B10,B2,B10,B2+B10,B2,B7,B2,B10,B2+B10
