timestamp,pid,value,device_serial,device_number,entry_time
1548724972843.7500000000,10,37.8100000000,A01BBE,5,1548724972000
1548724972859.3798828125,10,42.5400000000,A01BBE,5,1548724972000
1548724972875.0000000000,10,48.1500000000,A01BBE,5,1548724972000
1548724972890.6201171875,10,54.1000000000,A01BBE,5,1548724972000
1548724972906.2500000000,10,59.8300000000,A01BBE,5,1548724972000
1548724972921.8798828125,10,64.9700000000,A01BBE,5,1548724972000
1548724972937.5000000000,10,69.5800000000,A01BBE,5,1548724972000
1548724972953.1201171875,10,74.1400000000,A01BBE,5,1548724972000
1548724972968.7500000000,10,79.3400000000,A01BBE,5,1548724972000
1548724972984.3798828125,10,85.7100000000,A01BBE,5,1548724972000
1548724973000.0000000000,10,93.7600000000,A01BBE,5,1548724972000
1548724973015.6201171875,10,103.0000000000,A01BBE,5,1548724972000
1548724973031.2500000000,10,112.6200000000,A01BBE,5,1548724972000
1548724973046.8798828125,10,121.7300000000,A01BBE,5,1548724972000
1548724973062.5000000000,10,129.7700000000,A01BBE,5,1548724972000
1548724973078.1201171875,10,136.7500000000,A01BBE,5,1548724972000
1548724973093.7500000000,10,143.3000000000,A01BBE,5,1548724972000
1548724973109.3798828125,10,150.7500000000,A01BBE,5,1548724972000
1548724973125.0000000000,10,157.7700000000,A01BBE,5,1548724972000
1548724973140.6201171875,10,166.6400000000,A01BBE,5,1548724972000
1548724973156.2500000000,10,177.9500000000,A01BBE,5,1548724972000
1548724973171.8798828125,10,191.7900000000,A01BBE,5,1548724972000
1548724973187.5000000000,10,206.9700000000,A01BBE,5,1548724972000
1548724973203.1201171875,10,220.5700000000,A01BBE,5,1548724972000
1548724973218.7500000000,10,228.2500000000,A01BBE,5,1548724972000
1548724973234.3798828125,10,225.3600000000,A01BBE,5,1548724972000
1548724973250.0000000000,10,208.5300000000,A01BBE,5,1548724972000
1548724973265.6201171875,10,176.8700000000,A01BBE,5,1548724972000
1548724973281.2500000000,10,132.7600000000,A01BBE,5,1548724972000
1548724973296.8798828125,10,80.0500000000,A01BBE,5,1548724972000
1548724973312.5000000000,10,23.0700000000,A01BBE,5,1548724972000
1548724973328.1201171875,10,-34.9400000000,A01BBE,5,1548724972000
1548724973343.7500000000,10,-92.4400000000,A01BBE,5,1548724972000
1548724973359.3798828125,10,-149.1600000000,A01BBE,5,1548724972000
1548724973375.0000000000,10,-205.2300000000,A01BBE,5,1548724972000
1548724973390.6201171875,10,-260.3700000000,A01BBE,5,1548724972000
1548724973406.2500000000,10,-313.7400000000,A01BBE,5,1548724972000
1548724973421.8798828125,10,-363.8700000000,A01BBE,5,1548724972000
1548724973437.5000000000,10,-409.8300000000,A01BBE,5,1548724972000
1548724973453.1201171875,10,-450.9100000000,A01BBE,5,1548724972000
1548724973468.7500000000,10,-486.5000000000,A01BBE,5,1548724972000
1548724973484.3798828125,10,-515.7400000000,A01BBE,5,1548724972000
1548724973500.0000000000,10,-537.2300000000,A01BBE,5,1548724972000
1548724973515.6201171875,10,-549.2200000000,A01BBE,5,1548724972000
1548724973531.2500000000,10,-549.9600000000,A01BBE,5,1548724972000
1548724973546.8798828125,10,-538.3700000000,A01BBE,5,1548724972000
1548724973562.5000000000,10,-514.2100000000,A01BBE,5,1548724972000
1548724973578.1201171875,10,-478.6700000000,A01BBE,5,1548724972000
1548724973593.7500000000,10,-433.8800000000,A01BBE,5,1548724972000
1548724973609.3798828125,10,-382.4500000000,A01BBE,5,1548724972000
1548724973625.0000000000,10,-327.0200000000,A01BBE,5,1548724972000
1548724973640.6201171875,10,-269.8400000000,A01BBE,5,1548724972000
1548724973656.2500000000,10,-212.6300000000,A01BBE,5,1548724972000
1548724973671.8798828125,10,-156.6600000000,A01BBE,5,1548724972000
1548724973687.5000000000,10,-102.9500000000,A01BBE,5,1548724972000
1548724973703.1201171875,10,-52.3700000000,A01BBE,5,1548724972000
1548724973718.7500000000,10,-5.9000000000,A01BBE,5,1548724972000
1548724973734.3798828125,10,35.5800000000,A01BBE,5,1548724972000
1548724973750.0000000000,10,71.4300000000,A01BBE,5,1548724972000
1548724973765.6201171875,10,101.3500000000,A01BBE,5,1548724972000
1548724973781.2500000000,10,125.5000000000,A01BBE,5,1548724972000
1548724973796.8798828125,10,144.3800000000,A01BBE,5,1548724972000
1548724973812.5000000000,10,158.6900000000,A01BBE,5,1548724972000
1548724973828.1201171875,10,169.1500000000,A01BBE,5,1548724972000
1548724973843.7500000000,10,176.3700000000,A01BBE,5,1548724972000
1548724973859.3798828125,10,180.7500000000,A01BBE,5,1548724972000
1548724973875.0000000000,10,182.5700000000,A01BBE,5,1548724972000
1548724973890.6201171875,10,182.0700000000,A01BBE,5,1548724972000
1548724973906.2500000000,10,179.5100000000,A01BBE,5,1548724972000
1548724973921.8798828125,10,175.2300000000,A01BBE,5,1548724972000
1548724973937.5000000000,10,169.6500000000,A01BBE,5,1548724972000
1548724973953.1201171875,10,163.1800000000,A01BBE,5,1548724972000
1548724973968.7500000000,10,156.1500000000,A01BBE,5,1548724972000
1548724973984.3798828125,10,148.8100000000,A01BBE,5,1548724972000
1548724974000.0000000000,10,141.3000000000,A01BBE,5,1548724972000
1548724974015.6201171875,10,133.6900000000,A01BBE,5,1548724972000
1548724974031.2500000000,10,126.0200000000,A01BBE,5,1548724972000
1548724974046.8798828125,10,118.3300000000,A01BBE,5,1548724972000
1548724974062.5000000000,10,110.6900000000,A01BBE,5,1548724972000
1548724974078.1201171875,10,103.1600000000,A01BBE,5,1548724972000
1548724974093.7500000000,10,95.8000000000,A01BBE,5,1548724972000
1548724974109.3798828125,10,88.6800000000,A01BBE,5,1548724972000
1548724974125.0000000000,10,81.8300000000,A01BBE,5,1548724972000
1548724974140.6201171875,10,75.2500000000,A01BBE,5,1548724972000
1548724974156.2500000000,10,68.9500000000,A01BBE,5,1548724972000
1548724974171.8798828125,10,62.9500000000,A01BBE,5,1548724972000
1548724974187.5000000000,10,57.2500000000,A01BBE,5,1548724972000
1548724974203.1201171875,10,51.8600000000,A01BBE,5,1548724972000
1548724974218.7500000000,10,46.7800000000,A01BBE,5,1548724972000
1548724974234.3798828125,10,42.0300000000,A01BBE,5,1548724972000
1548724974250.0000000000,10,37.5900000000,A01BBE,5,1548724972000
1548724974265.6201171875,10,33.4500000000,A01BBE,5,1548724972000
1548724974281.2500000000,10,29.6100000000,A01BBE,5,1548724972000
1548724974296.8798828125,10,26.0700000000,A01BBE,5,1548724972000
1548724974312.5000000000,10,22.8100000000,A01BBE,5,1548724972000
1548724974328.1201171875,10,19.8300000000,A01BBE,5,1548724972000
1548724974343.7500000000,10,17.1100000000,A01BBE,5,1548724972000
1548724974359.3798828125,10,14.6700000000,A01BBE,5,1548724972000
1548724974375.0000000000,10,12.4800000000,A01BBE,5,1548724972000
1548724974390.6201171875,10,10.5400000000,A01BBE,5,1548724972000
1548724974406.2500000000,10,8.8300000000,A01BBE,5,1548724972000
1548724974421.8798828125,10,7.3500000000,A01BBE,5,1548724972000
1548724974437.5000000000,10,6.0700000000,A01BBE,5,1548724972000
1548724974453.1201171875,10,4.9700000000,A01BBE,5,1548724972000
1548724974468.7500000000,10,4.0500000000,A01BBE,5,1548724972000
1548724974484.3798828125,10,3.2700000000,A01BBE,5,1548724972000
1548724974500.0000000000,10,2.6200000000,A01BBE,5,1548724972000
1548724974515.6201171875,10,2.0900000000,A01BBE,5,1548724972000
1548724974531.2500000000,10,1.6500000000,A01BBE,5,1548724972000
1548724974546.8798828125,10,1.3000000000,A01BBE,5,1548724972000
1548724974562.5000000000,10,1.0100000000,A01BBE,5,1548724972000
1548724974578.1201171875,10,0.7900000000,A01BBE,5,1548724972000
1548724974593.7500000000,10,0.6100000000,A01BBE,5,1548724972000
1548724974609.3798828125,10,0.4700000000,A01BBE,5,1548724972000
1548724974625.0000000000,10,0.3700000000,A01BBE,5,1548724972000
1548724974640.6201171875,10,0.2900000000,A01BBE,5,1548724972000
1548724974656.2500000000,10,0.2300000000,A01BBE,5,1548724972000
1548724974671.8798828125,10,0.1800000000,A01BBE,5,1548724972000
1548724974687.5000000000,10,0.1600000000,A01BBE,5,1548724972000
1548724974703.1201171875,10,0.1400000000,A01BBE,5,1548724972000
1548724974718.7500000000,10,0.1300000000,A01BBE,5,1548724972000
1548724974734.3798828125,10,0.1400000000,A01BBE,5,1548724972000
1548724974750.0000000000,10,0.1600000000,A01BBE,5,1548724972000
1548724974765.6201171875,10,0.1800000000,A01BBE,5,1548724972000
1548724974781.2500000000,10,0.2000000000,A01BBE,5,1548724972000
1548724974796.8798828125,10,0.2400000000,A01BBE,5,1548724972000
1548724974812.5000000000,10,0.2800000000,A01BBE,5,1548724972000
1548724974828.1201171875,10,0.3200000000,A01BBE,5,1548724972000
1548724974843.7500000000,10,0.3600000000,A01BBE,5,1548724972000
1548724974859.3798828125,10,0.4100000000,A01BBE,5,1548724972000
1548724974875.0000000000,10,0.4600000000,A01BBE,5,1548724972000
1548724974890.6201171875,10,0.5000000000,A01BBE,5,1548724972000
1548724974906.2500000000,10,0.5500000000,A01BBE,5,1548724972000
1548724974921.8798828125,10,0.6000000000,A01BBE,5,1548724972000
1548724974937.5000000000,10,0.6500000000,A01BBE,5,1548724972000
1548724974953.1201171875,10,0.7000000000,A01BBE,5,1548724972000
1548724974968.7500000000,10,0.7500000000,A01BBE,5,1548724972000
1548724974984.3798828125,10,0.8100000000,A01BBE,5,1548724972000
1548724975000.0000000000,10,0.8700000000,A01BBE,5,1548724972000
1548724975015.6201171875,10,0.9400000000,A01BBE,5,1548724972000
1548724975031.2500000000,10,1.0200000000,A01BBE,5,1548724972000
1548724975046.8798828125,10,1.1100000000,A01BBE,5,1548724972000
1548724975062.5000000000,10,1.2100000000,A01BBE,5,1548724972000
1548724975078.1201171875,10,1.3300000000,A01BBE,5,1548724972000
1548724975093.7500000000,10,1.4600000000,A01BBE,5,1548724972000
1548724975109.3798828125,10,1.6000000000,A01BBE,5,1548724972000
1548724975125.0000000000,10,1.7700000000,A01BBE,5,1548724972000
1548724975140.6201171875,10,1.9500000000,A01BBE,5,1548724972000
1548724975156.2500000000,10,2.1600000000,A01BBE,5,1548724972000
1548724975171.8798828125,10,2.3900000000,A01BBE,5,1548724972000
1548724975187.5000000000,10,2.6400000000,A01BBE,5,1548724972000
1548724975203.1201171875,10,2.9200000000,A01BBE,5,1548724972000
1548724975218.7500000000,10,3.2300000000,A01BBE,5,1548724972000
1548724975234.3798828125,10,3.5800000000,A01BBE,5,1548724972000
1548724975250.0000000000,10,3.9500000000,A01BBE,5,1548724972000
1548724975265.6201171875,10,4.3600000000,A01BBE,5,1548724972000
1548724975281.2500000000,10,4.8000000000,A01BBE,5,1548724972000
1548724975296.8798828125,10,5.2900000000,A01BBE,5,1548724972000
1548724975312.5000000000,10,5.8100000000,A01BBE,5,1548724972000
1548724975328.1201171875,10,6.3700000000,A01BBE,5,1548724972000
1548724975343.7500000000,10,6.9700000000,A01BBE,5,1548724972000
1548724975359.3798828125,10,7.6100000000,A01BBE,5,1548724972000
1548724975375.0000000000,10,8.2900000000,A01BBE,5,1548724972000
1548724975390.6201171875,10,9.0200000000,A01BBE,5,1548724972000
1548724975406.2500000000,10,9.8000000000,A01BBE,5,1548724972000
1548724975421.8798828125,10,10.6200000000,A01BBE,5,1548724972000
1548724975437.5000000000,10,11.4800000000,A01BBE,5,1548724972000
1548724975453.1201171875,10,12.3900000000,A01BBE,5,1548724972000
1548724975468.7500000000,10,13.3400000000,A01BBE,5,1548724972000
1548724975484.3798828125,10,14.3400000000,A01BBE,5,1548724972000
1548724975500.0000000000,10,15.4000000000,A01BBE,5,1548724972000
1548724975515.6201171875,10,16.5300000000,A01BBE,5,1548724972000
1548724975531.2500000000,10,17.7300000000,A01BBE,5,1548724972000
1548724975546.8798828125,10,18.9800000000,A01BBE,5,1548724972000
1548724975562.5000000000,10,20.2800000000,A01BBE,5,1548724972000
1548724975578.1201171875,10,21.6100000000,A01BBE,5,1548724972000
1548724975593.7500000000,10,22.8800000000,A01BBE,5,1548724972000
1548724975609.3798828125,10,24.0400000000,A01BBE,5,1548724972000
1548724975625.0000000000,10,24.9700000000,A01BBE,5,1548724972000
1548724975640.6201171875,10,25.5500000000,A01BBE,5,1548724972000
1548724975656.2500000000,10,25.6200000000,A01BBE,5,1548724972000
1548724975671.8798828125,10,25.0800000000,A01BBE,5,1548724972000
1548724975687.5000000000,10,23.7900000000,A01BBE,5,1548724972000
1548724975703.1201171875,10,21.7100000000,A01BBE,5,1548724972000
1548724975718.7500000000,10,18.8400000000,A01BBE,5,1548724972000
1548724975734.3798828125,10,15.2400000000,A01BBE,5,1548724972000
1548724975750.0000000000,10,11.0000000000,A01BBE,5,1548724972000
1548724975765.6201171875,10,6.3400000000,A01BBE,5,1548724972000
1548724975781.2500000000,10,1.4800000000,A01BBE,5,1548724972000
1548724975796.8798828125,10,-3.3300000000,A01BBE,5,1548724972000
1548724975812.5000000000,10,-7.8600000000,A01BBE,5,1548724972000
1548724975828.1201171875,10,-11.8800000000,A01BBE,5,1548724972000
1548724975843.7500000000,10,-15.1800000000,A01BBE,5,1548724972000
1548724975859.3798828125,10,-17.5900000000,A01BBE,5,1548724972000
1548724975875.0000000000,10,-18.9900000000,A01BBE,5,1548724972000
1548724975890.6201171875,10,-19.3200000000,A01BBE,5,1548724972000
1548724975906.2500000000,10,-18.6000000000,A01BBE,5,1548724972000
1548724975921.8798828125,10,-16.9600000000,A01BBE,5,1548724972000
1548724975937.5000000000,10,-14.6500000000,A01BBE,5,1548724972000
1548724975953.1201171875,10,-11.8900000000,A01BBE,5,1548724972000
1548724975968.7500000000,10,-8.9800000000,A01BBE,5,1548724972000
1548724975984.3798828125,10,-6.1300000000,A01BBE,5,1548724972000
1548724976000.0000000000,10,-3.4900000000,A01BBE,5,1548724972000
1548724976015.6201171875,10,-1.1100000000,A01BBE,5,1548724972000
1548724976031.2500000000,10,1.0200000000,A01BBE,5,1548724972000
1548724976046.8798828125,10,2.9900000000,A01BBE,5,1548724972000
1548724976062.5000000000,10,4.7500000000,A01BBE,5,1548724972000
1548724976078.1201171875,10,6.3000000000,A01BBE,5,1548724972000
1548724976093.7500000000,10,7.6100000000,A01BBE,5,1548724972000
1548724976109.3798828125,10,8.6200000000,A01BBE,5,1548724972000
1548724976125.0000000000,10,9.3700000000,A01BBE,5,1548724972000
1548724976140.6201171875,10,9.9400000000,A01BBE,5,1548724972000
1548724976156.2500000000,10,10.5100000000,A01BBE,5,1548724972000
1548724976171.8798828125,10,11.2500000000,A01BBE,5,1548724972000
1548724976187.5000000000,10,12.3400000000,A01BBE,5,1548724972000
1548724976203.1201171875,10,13.5800000000,A01BBE,5,1548724972000
1548724976218.7500000000,10,14.7300000000,A01BBE,5,1548724972000
1548724976234.3798828125,10,15.4800000000,A01BBE,5,1548724972000
1548724976250.0000000000,10,15.5000000000,A01BBE,5,1548724972000
1548724976265.6201171875,10,14.6900000000,A01BBE,5,1548724972000
1548724976281.2500000000,10,13.2000000000,A01BBE,5,1548724972000
1548724976296.8798828125,10,11.4100000000,A01BBE,5,1548724972000
1548724976312.5000000000,10,9.9200000000,A01BBE,5,1548724972000
1548724976328.1201171875,10,9.2700000000,A01BBE,5,1548724972000
1548724976343.7500000000,10,9.3300000000,A01BBE,5,1548724972000
1548724976359.3798828125,10,9.7600000000,A01BBE,5,1548724972000
1548724976375.0000000000,10,10.0500000000,A01BBE,5,1548724972000
1548724976390.6201171875,10,9.6400000000,A01BBE,5,1548724972000
1548724976406.2500000000,10,8.3200000000,A01BBE,5,1548724972000
1548724976421.8798828125,10,6.3300000000,A01BBE,5,1548724972000
1548724976437.5000000000,10,4.3600000000,A01BBE,5,1548724972000
1548724976453.1201171875,10,3.2800000000,A01BBE,5,1548724972000
1548724976468.7500000000,10,3.9400000000,A01BBE,5,1548724972000
1548724976484.3798828125,10,5.9700000000,A01BBE,5,1548724972000
1548724976500.0000000000,10,8.6300000000,A01BBE,5,1548724972000
1548724976515.6201171875,10,10.8000000000,A01BBE,5,1548724972000
1548724976531.2500000000,10,11.4000000000,A01BBE,5,1548724972000
1548724976546.8798828125,10,9.8600000000,A01BBE,5,1548724972000
1548724976562.5000000000,10,6.3900000000,A01BBE,5,1548724972000
1548724976578.1201171875,10,1.8900000000,A01BBE,5,1548724972000
1548724976593.7500000000,10,-2.3800000000,A01BBE,5,1548724972000
1548724976609.3798828125,10,-5.2200000000,A01BBE,5,1548724972000
1548724976625.0000000000,10,-6.9400000000,A01BBE,5,1548724972000
1548724976640.6201171875,10,-8.3800000000,A01BBE,5,1548724972000
1548724976656.2500000000,10,-10.8800000000,A01BBE,5,1548724972000
1548724976671.8798828125,10,-16.1200000000,A01BBE,5,1548724972000
1548724976687.5000000000,10,-25.7600000000,A01BBE,5,1548724972000
1548724976703.1201171875,10,-41.3100000000,A01BBE,5,1548724972000
1548724976718.7500000000,10,-63.8300000000,A01BBE,5,1548724972000
1548724976734.3798828125,10,-93.8800000000,A01BBE,5,1548724972000
1548724976750.0000000000,10,-125.1900000000,A01BBE,5,1548724972000
1548724976765.6201171875,10,-152.5800000000,A01BBE,5,1548724972000
1548724976781.2500000000,10,-170.6200000000,A01BBE,5,1548724972000
1548724976796.8798828125,10,-175.1400000000,A01BBE,5,1548724972000
1548724976812.5000000000,10,-164.8900000000,A01BBE,5,1548724972000
1548724976828.1201171875,10,-142.2000000000,A01BBE,5,1548724972000
1548724976843.7500000000,10,-112.3600000000,A01BBE,5,1548724972000
1548724976859.3798828125,10,-81.5900000000,A01BBE,5,1548724972000
1548724976875.0000000000,10,-54.6700000000,A01BBE,5,1548724972000
1548724976890.6201171875,10,-33.4600000000,A01BBE,5,1548724972000
1548724976906.2500000000,10,-17.9300000000,A01BBE,5,1548724972000
1548724976921.8798828125,10,-6.3900000000,A01BBE,5,1548724972000
1548724976937.5000000000,10,2.7400000000,A01BBE,5,1548724972000
1548724976953.1201171875,10,9.9800000000,A01BBE,5,1548724972000
1548724976968.7500000000,10,14.9900000000,A01BBE,5,1548724972000
1548724976984.3798828125,10,17.4400000000,A01BBE,5,1548724972000
1548724977000.0000000000,10,17.8400000000,A01BBE,5,1548724972000
1548724977015.6201171875,10,17.6200000000,A01BBE,5,1548724972000
1548724977031.2500000000,10,18.6000000000,A01BBE,5,1548724972000
1548724977046.8798828125,10,21.4000000000,A01BBE,5,1548724972000
1548724977062.5000000000,10,25.9200000000,A01BBE,5,1548724972000
1548724977078.1201171875,10,31.2600000000,A01BBE,5,1548724972000
1548724977093.7500000000,10,36.3400000000,A01BBE,5,1548724972000
1548724977109.3798828125,10,40.4600000000,A01BBE,5,1548724972000
1548724977125.0000000000,10,43.5700000000,A01BBE,5,1548724972000
1548724977140.6201171875,10,46.1100000000,A01BBE,5,1548724972000
1548724977156.2500000000,10,48.6600000000,A01BBE,5,1548724972000
1548724977171.8798828125,10,51.6900000000,A01BBE,5,1548724972000
1548724977187.5000000000,10,54.9700000000,A01BBE,5,1548724972000
1548724977203.1201171875,10,58.1700000000,A01BBE,5,1548724972000
1548724977218.7500000000,10,60.9600000000,A01BBE,5,1548724972000
1548724977234.3798828125,10,63.0600000000,A01BBE,5,1548724972000
1548724977250.0000000000,10,64.3300000000,A01BBE,5,1548724972000
1548724977265.6201171875,10,64.7500000000,A01BBE,5,1548724972000
1548724977281.2500000000,10,64.4000000000,A01BBE,5,1548724972000
1548724977296.8798828125,10,63.5100000000,A01BBE,5,1548724972000
1548724977312.5000000000,10,62.4100000000,A01BBE,5,1548724972000
1548724977328.1201171875,10,61.1700000000,A01BBE,5,1548724972000
1548724977343.7500000000,10,59.7300000000,A01BBE,5,1548724972000
1548724977359.3798828125,10,57.7900000000,A01BBE,5,1548724972000
1548724977375.0000000000,10,54.7700000000,A01BBE,5,1548724972000
1548724977390.6201171875,10,50.2600000000,A01BBE,5,1548724972000
1548724977406.2500000000,10,44.2100000000,A01BBE,5,1548724972000
1548724977421.8798828125,10,37.2500000000,A01BBE,5,1548724972000
1548724977437.5000000000,10,30.5600000000,A01BBE,5,1548724972000
1548724977453.1201171875,10,25.4500000000,A01BBE,5,1548724972000
1548724977468.7500000000,10,22.8000000000,A01BBE,5,1548724972000
1548724977484.3798828125,10,22.7500000000,A01BBE,5,1548724972000
1548724977500.0000000000,10,24.6200000000,A01BBE,5,1548724972000
1548724977515.6201171875,10,27.3300000000,A01BBE,5,1548724972000
1548724977531.2500000000,10,29.8900000000,A01BBE,5,1548724972000
1548724977546.8798828125,10,31.7600000000,A01BBE,5,1548724972000
1548724977562.5000000000,10,32.9900000000,A01BBE,5,1548724972000
1548724977578.1201171875,10,33.9200000000,A01BBE,5,1548724972000
1548724977593.7500000000,10,34.7500000000,A01BBE,5,1548724972000
1548724977609.3798828125,10,35.3500000000,A01BBE,5,1548724972000
1548724977625.0000000000,10,35.2200000000,A01BBE,5,1548724972000
1548724977640.6201171875,10,33.7300000000,A01BBE,5,1548724972000
1548724977656.2500000000,10,30.4800000000,A01BBE,5,1548724972000
1548724977671.8798828125,10,25.4900000000,A01BBE,5,1548724972000
1548724977687.5000000000,10,19.2200000000,A01BBE,5,1548724972000
1548724977703.1201171875,10,12.3300000000,A01BBE,5,1548724972000
1548724977718.7500000000,10,5.4700000000,A01BBE,5,1548724972000
1548724977734.3798828125,10,-0.8200000000,A01BBE,5,1548724972000
1548724977750.0000000000,10,-6.1800000000,A01BBE,5,1548724972000
1548724977765.6201171875,10,-10.1600000000,A01BBE,5,1548724972000
1548724977781.2500000000,10,-12.1200000000,A01BBE,5,1548724972000
1548724977796.8798828125,10,-11.2100000000,A01BBE,5,1548724972000
1548724977812.5000000000,10,-6.5900000000,A01BBE,5,1548724972000
1548724977828.1201171875,10,2.1800000000,A01BBE,5,1548724972000
1548724977843.7500000000,10,14.6900000000,A01BBE,5,1548724972000
1548724977859.3798828125,10,29.5600000000,A01BBE,5,1548724972000
1548724977875.0000000000,10,44.6600000000,A01BBE,5,1548724972000
1548724977890.6201171875,10,57.6500000000,A01BBE,5,1548724972000
1548724977906.2500000000,10,66.7200000000,A01BBE,5,1548724972000
1548724977921.8798828125,10,71.0000000000,A01BBE,5,1548724972000
1548724977937.5000000000,10,70.6600000000,A01BBE,5,1548724972000
1548724977953.1201171875,10,66.5600000000,A01BBE,5,1548724972000
1548724977968.7500000000,10,59.7500000000,A01BBE,5,1548724972000
1548724977984.3798828125,10,51.0800000000,A01BBE,5,1548724972000
1548724978000.0000000000,10,41.0900000000,A01BBE,5,1548724972000
1548724978015.6201171875,10,30.0500000000,A01BBE,5,1548724972000
1548724978031.2500000000,10,18.1400000000,A01BBE,5,1548724972000
1548724978046.8798828125,10,5.5400000000,A01BBE,5,1548724972000
1548724978062.5000000000,10,-7.5300000000,A01BBE,5,1548724972000
1548724978078.1201171875,10,-20.8600000000,A01BBE,5,1548724972000
1548724978093.7500000000,10,-34.1600000000,A01BBE,5,1548724972000
1548724978109.3798828125,10,-47.0200000000,A01BBE,5,1548724972000
1548724978125.0000000000,10,-58.7900000000,A01BBE,5,1548724972000
1548724978140.6201171875,10,-68.6900000000,A01BBE,5,1548724972000
1548724978156.2500000000,10,-75.9700000000,A01BBE,5,1548724972000
1548724978171.8798828125,10,-80.2900000000,A01BBE,5,1548724972000
1548724978187.5000000000,10,-81.8000000000,A01BBE,5,1548724972000
1548724978203.1201171875,10,-81.1800000000,A01BBE,5,1548724972000
1548724978218.7500000000,10,-79.3600000000,A01BBE,5,1548724972000
1548724978234.3798828125,10,-77.2500000000,A01BBE,5,1548724972000
1548724978250.0000000000,10,-75.4100000000,A01BBE,5,1548724972000
1548724978265.6201171875,10,-73.9800000000,A01BBE,5,1548724972000
1548724978281.2500000000,10,-72.7600000000,A01BBE,5,1548724972000
1548724978296.8798828125,10,-71.4600000000,A01BBE,5,1548724972000
1548724978312.5000000000,10,-69.9500000000,A01BBE,5,1548724972000
1548724978328.1201171875,10,-68.5100000000,A01BBE,5,1548724972000
1548724978343.7500000000,10,-67.6500000000,A01BBE,5,1548724972000
1548724978359.3798828125,10,-67.9800000000,A01BBE,5,1548724972000
