timestamp,pid,value,device_serial,device_number,entry_time
1548831330125.0000000000,12,81.8300000000,A01BBE,5,1548831328000
1548831330140.6201171875,12,75.2500000000,A01BBE,5,1548831328000
1548831330156.2500000000,12,68.9500000000,A01BBE,5,1548831328000
1548831330171.8798828125,12,62.9500000000,A01BBE,5,1548831328000
1548831330187.5000000000,12,57.2500000000,A01BBE,5,1548831328000
1548831330203.1201171875,12,51.8600000000,A01BBE,5,1548831328000
1548831330218.7500000000,12,46.7800000000,A01BBE,5,1548831328000
1548831330234.3798828125,12,42.0300000000,A01BBE,5,1548831328000
1548831330250.0000000000,12,37.5900000000,A01BBE,5,1548831328000
1548831330265.6201171875,12,33.4500000000,A01BBE,5,1548831328000
1548831330281.2500000000,12,29.6100000000,A01BBE,5,1548831328000
1548831330296.8798828125,12,26.0700000000,A01BBE,5,1548831328000
1548831330312.5000000000,12,22.8100000000,A01BBE,5,1548831328000
1548831330328.1201171875,12,19.8300000000,A01BBE,5,1548831328000
1548831330343.7500000000,12,17.1100000000,A01BBE,5,1548831328000
1548831330359.3798828125,12,14.6700000000,A01BBE,5,1548831328000
1548831330375.0000000000,12,12.4800000000,A01BBE,5,1548831328000
1548831330390.6201171875,12,10.5400000000,A01BBE,5,1548831328000
1548831330406.2500000000,12,8.8300000000,A01BBE,5,1548831328000
1548831330421.8798828125,12,7.3500000000,A01BBE,5,1548831328000
1548831330437.5000000000,12,6.0700000000,A01BBE,5,1548831328000
1548831330453.1201171875,12,4.9700000000,A01BBE,5,1548831328000
1548831330468.7500000000,12,4.0500000000,A01BBE,5,1548831328000
1548831330484.3798828125,12,3.2700000000,A01BBE,5,1548831328000
1548831330500.0000000000,12,2.6200000000,A01BBE,5,1548831328000
1548831330515.6201171875,12,2.0900000000,A01BBE,5,1548831328000
1548831330531.2500000000,12,1.6500000000,A01BBE,5,1548831328000
1548831330546.8798828125,12,1.3000000000,A01BBE,5,1548831328000
1548831330562.5000000000,12,1.0100000000,A01BBE,5,1548831328000
1548831330578.1201171875,12,0.7900000000,A01BBE,5,1548831328000
1548831330593.7500000000,12,0.6100000000,A01BBE,5,1548831328000
1548831330609.3798828125,12,0.4700000000,A01BBE,5,1548831328000
1548831330625.0000000000,12,0.3700000000,A01BBE,5,1548831328000
1548831330640.6201171875,12,0.2900000000,A01BBE,5,1548831328000
1548831330656.2500000000,12,0.2300000000,A01BBE,5,1548831328000
1548831330671.8798828125,12,0.1800000000,A01BBE,5,1548831328000
1548831330687.5000000000,12,0.1600000000,A01BBE,5,1548831328000
1548831330703.1201171875,12,0.1400000000,A01BBE,5,1548831328000
1548831330718.7500000000,12,0.1300000000,A01BBE,5,1548831328000
1548831330734.3798828125,12,0.1400000000,A01BBE,5,1548831328000
1548831330750.0000000000,12,0.1500000000,A01BBE,5,1548831328000
1548831330765.6201171875,12,0.1700000000,A01BBE,5,1548831328000
1548831330781.2500000000,12,0.2000000000,A01BBE,5,1548831328000
1548831330796.8798828125,12,0.2300000000,A01BBE,5,1548831328000
1548831330812.5000000000,12,0.2700000000,A01BBE,5,1548831328000
1548831330828.1201171875,12,0.3000000000,A01BBE,5,1548831328000
1548831330843.7500000000,12,0.3500000000,A01BBE,5,1548831328000
1548831330859.3798828125,12,0.3900000000,A01BBE,5,1548831328000
1548831330875.0000000000,12,0.4400000000,A01BBE,5,1548831328000
1548831330890.6201171875,12,0.4800000000,A01BBE,5,1548831328000
1548831330906.2500000000,12,0.5300000000,A01BBE,5,1548831328000
1548831330921.8798828125,12,0.5800000000,A01BBE,5,1548831328000
1548831330937.5000000000,12,0.6300000000,A01BBE,5,1548831328000
1548831330953.1201171875,12,0.6900000000,A01BBE,5,1548831328000
1548831330968.7500000000,12,0.7400000000,A01BBE,5,1548831328000
1548831330984.3798828125,12,0.8100000000,A01BBE,5,1548831328000
1548831331000.0000000000,12,0.8700000000,A01BBE,5,1548831328000
1548831331015.6201171875,12,0.9500000000,A01BBE,5,1548831328000
1548831331031.2500000000,12,1.0300000000,A01BBE,5,1548831328000
1548831331046.8798828125,12,1.1200000000,A01BBE,5,1548831328000
1548831331062.5000000000,12,1.2300000000,A01BBE,5,1548831328000
1548831331078.1201171875,12,1.3400000000,A01BBE,5,1548831328000
1548831331093.7500000000,12,1.4700000000,A01BBE,5,1548831328000
1548831331109.3798828125,12,1.6100000000,A01BBE,5,1548831328000
1548831331125.0000000000,12,1.7700000000,A01BBE,5,1548831328000
1548831331140.6201171875,12,1.9500000000,A01BBE,5,1548831328000
1548831331156.2500000000,12,2.1600000000,A01BBE,5,1548831328000
1548831331171.8798828125,12,2.3800000000,A01BBE,5,1548831328000
1548831331187.5000000000,12,2.6200000000,A01BBE,5,1548831328000
1548831331203.1201171875,12,2.8900000000,A01BBE,5,1548831328000
1548831331218.7500000000,12,3.1900000000,A01BBE,5,1548831328000
1548831331234.3798828125,12,3.5200000000,A01BBE,5,1548831328000
1548831331250.0000000000,12,3.8900000000,A01BBE,5,1548831328000
1548831331265.6201171875,12,4.2800000000,A01BBE,5,1548831328000
1548831331281.2500000000,12,4.7100000000,A01BBE,5,1548831328000
1548831331296.8798828125,12,5.1700000000,A01BBE,5,1548831328000
1548831331312.5000000000,12,5.6700000000,A01BBE,5,1548831328000
1548831331328.1201171875,12,6.2100000000,A01BBE,5,1548831328000
1548831331343.7500000000,12,6.7900000000,A01BBE,5,1548831328000
1548831331359.3798828125,12,7.4200000000,A01BBE,5,1548831328000
1548831331375.0000000000,12,8.0800000000,A01BBE,5,1548831328000
1548831331390.6201171875,12,8.7900000000,A01BBE,5,1548831328000
1548831331406.2500000000,12,9.5400000000,A01BBE,5,1548831328000
1548831331421.8798828125,12,10.3400000000,A01BBE,5,1548831328000
1548831331437.5000000000,12,11.1900000000,A01BBE,5,1548831328000
1548831331453.1201171875,12,12.0700000000,A01BBE,5,1548831328000
1548831331468.7500000000,12,13.0000000000,A01BBE,5,1548831328000
1548831331484.3798828125,12,13.9900000000,A01BBE,5,1548831328000
1548831331500.0000000000,12,15.0400000000,A01BBE,5,1548831328000
1548831331515.6201171875,12,16.1500000000,A01BBE,5,1548831328000
1548831331531.2500000000,12,17.3200000000,A01BBE,5,1548831328000
1548831331546.8798828125,12,18.5500000000,A01BBE,5,1548831328000
1548831331562.5000000000,12,19.8100000000,A01BBE,5,1548831328000
1548831331578.1201171875,12,21.0800000000,A01BBE,5,1548831328000
1548831331593.7500000000,12,22.3000000000,A01BBE,5,1548831328000
1548831331609.3798828125,12,23.3800000000,A01BBE,5,1548831328000
1548831331625.0000000000,12,24.2300000000,A01BBE,5,1548831328000
1548831331640.6201171875,12,24.7400000000,A01BBE,5,1548831328000
1548831331656.2500000000,12,24.7500000000,A01BBE,5,1548831328000
1548831331671.8798828125,12,24.2000000000,A01BBE,5,1548831328000
1548831331687.5000000000,12,22.9600000000,A01BBE,5,1548831328000
1548831331703.1201171875,12,21.0000000000,A01BBE,5,1548831328000
1548831331718.7500000000,12,18.3200000000,A01BBE,5,1548831328000
1548831331734.3798828125,12,14.9800000000,A01BBE,5,1548831328000
1548831331750.0000000000,12,11.0500000000,A01BBE,5,1548831328000
1548831331765.6201171875,12,6.7300000000,A01BBE,5,1548831328000
1548831331781.2500000000,12,2.2100000000,A01BBE,5,1548831328000
1548831331796.8798828125,12,-2.3100000000,A01BBE,5,1548831328000
1548831331812.5000000000,12,-6.6000000000,A01BBE,5,1548831328000
1548831331828.1201171875,12,-10.4700000000,A01BBE,5,1548831328000
1548831331843.7500000000,12,-13.7400000000,A01BBE,5,1548831328000
1548831331859.3798828125,12,-16.3000000000,A01BBE,5,1548831328000
1548831331875.0000000000,12,-18.0900000000,A01BBE,5,1548831328000
1548831331890.6201171875,12,-19.1100000000,A01BBE,5,1548831328000
1548831331906.2500000000,12,-19.4000000000,A01BBE,5,1548831328000
1548831331921.8798828125,12,-19.1000000000,A01BBE,5,1548831328000
1548831331937.5000000000,12,-18.3400000000,A01BBE,5,1548831328000
1548831331953.1201171875,12,-17.2700000000,A01BBE,5,1548831328000
1548831331968.7500000000,12,-16.0000000000,A01BBE,5,1548831328000
1548831331984.3798828125,12,-14.6100000000,A01BBE,5,1548831328000
1548831332000.0000000000,12,-13.1300000000,A01BBE,5,1548831328000
1548831332015.6201171875,12,-11.5900000000,A01BBE,5,1548831328000
1548831332031.2500000000,12,-9.9800000000,A01BBE,5,1548831328000
1548831332046.8798828125,12,-8.3100000000,A01BBE,5,1548831328000
1548831332062.5000000000,12,-6.6300000000,A01BBE,5,1548831328000
1548831332078.1201171875,12,-4.9900000000,A01BBE,5,1548831328000
1548831332093.7500000000,12,-3.3900000000,A01BBE,5,1548831328000
1548831332109.3798828125,12,-1.8500000000,A01BBE,5,1548831328000
1548831332125.0000000000,12,-0.3100000000,A01BBE,5,1548831328000
1548831332140.6201171875,12,1.2900000000,A01BBE,5,1548831328000
1548831332156.2500000000,12,2.9800000000,A01BBE,5,1548831328000
1548831332171.8798828125,12,4.8100000000,A01BBE,5,1548831328000
1548831332187.5000000000,12,6.8300000000,A01BBE,5,1548831328000
1548831332203.1201171875,12,8.8800000000,A01BBE,5,1548831328000
1548831332218.7500000000,12,10.8600000000,A01BBE,5,1548831328000
1548831332234.3798828125,12,12.7400000000,A01BBE,5,1548831328000
1548831332250.0000000000,12,14.5300000000,A01BBE,5,1548831328000
1548831332265.6201171875,12,16.3000000000,A01BBE,5,1548831328000
1548831332281.2500000000,12,18.2100000000,A01BBE,5,1548831328000
1548831332296.8798828125,12,20.3700000000,A01BBE,5,1548831328000
1548831332312.5000000000,12,22.8700000000,A01BBE,5,1548831328000
1548831332328.1201171875,12,25.7800000000,A01BBE,5,1548831328000
1548831332343.7500000000,12,28.7300000000,A01BBE,5,1548831328000
1548831332359.3798828125,12,31.4900000000,A01BBE,5,1548831328000
1548831332375.0000000000,12,33.9000000000,A01BBE,5,1548831328000
1548831332390.6201171875,12,35.9900000000,A01BBE,5,1548831328000
1548831332406.2500000000,12,37.9200000000,A01BBE,5,1548831328000
1548831332421.8798828125,12,39.9700000000,A01BBE,5,1548831328000
1548831332437.5000000000,12,42.4400000000,A01BBE,5,1548831328000
1548831332453.1201171875,12,45.4600000000,A01BBE,5,1548831328000
1548831332468.7500000000,12,49.1000000000,A01BBE,5,1548831328000
1548831332484.3798828125,12,52.7200000000,A01BBE,5,1548831328000
1548831332500.0000000000,12,55.7900000000,A01BBE,5,1548831328000
1548831332515.6201171875,12,58.0400000000,A01BBE,5,1548831328000
1548831332531.2500000000,12,59.4500000000,A01BBE,5,1548831328000
1548831332546.8798828125,12,60.3100000000,A01BBE,5,1548831328000
1548831332562.5000000000,12,61.0800000000,A01BBE,5,1548831328000
1548831332578.1201171875,12,62.2000000000,A01BBE,5,1548831328000
1548831332593.7500000000,12,63.8500000000,A01BBE,5,1548831328000
1548831332609.3798828125,12,66.0000000000,A01BBE,5,1548831328000
1548831332625.0000000000,12,67.6400000000,A01BBE,5,1548831328000
1548831332640.6201171875,12,67.9000000000,A01BBE,5,1548831328000
1548831332656.2500000000,12,66.1500000000,A01BBE,5,1548831328000
1548831332671.8798828125,12,62.1200000000,A01BBE,5,1548831328000
1548831332687.5000000000,12,55.8200000000,A01BBE,5,1548831328000
1548831332703.1201171875,12,47.2000000000,A01BBE,5,1548831328000
1548831332718.7500000000,12,35.8100000000,A01BBE,5,1548831328000
1548831332734.3798828125,12,20.2500000000,A01BBE,5,1548831328000
1548831332750.0000000000,12,3.1800000000,A01BBE,5,1548831328000
1548831332765.6201171875,12,-15.1100000000,A01BBE,5,1548831328000
1548831332781.2500000000,12,-34.8000000000,A01BBE,5,1548831328000
1548831332796.8798828125,12,-56.2800000000,A01BBE,5,1548831328000
1548831332812.5000000000,12,-80.1300000000,A01BBE,5,1548831328000
1548831332828.1201171875,12,-106.7800000000,A01BBE,5,1548831328000
1548831332843.7500000000,12,-136.0000000000,A01BBE,5,1548831328000
1548831332859.3798828125,12,-166.2800000000,A01BBE,5,1548831328000
1548831332875.0000000000,12,-194.5900000000,A01BBE,5,1548831328000
1548831332890.6201171875,12,-216.7700000000,A01BBE,5,1548831328000
1548831332906.2500000000,12,-229.5100000000,A01BBE,5,1548831328000
1548831332921.8798828125,12,-230.8500000000,A01BBE,5,1548831328000
1548831332937.5000000000,12,-221.2200000000,A01BBE,5,1548831328000
1548831332953.1201171875,12,-203.3600000000,A01BBE,5,1548831328000
1548831332968.7500000000,12,-181.3100000000,A01BBE,5,1548831328000
1548831332984.3798828125,12,-158.8900000000,A01BBE,5,1548831328000
1548831333000.0000000000,12,-138.6500000000,A01BBE,5,1548831328000
1548831333015.6201171875,12,-121.5400000000,A01BBE,5,1548831328000
1548831333031.2500000000,12,-107.3600000000,A01BBE,5,1548831328000
1548831333046.8798828125,12,-96.0700000000,A01BBE,5,1548831328000
1548831333062.5000000000,12,-87.4000000000,A01BBE,5,1548831328000
1548831333078.1201171875,12,-80.9100000000,A01BBE,5,1548831328000
1548831333093.7500000000,12,-75.6300000000,A01BBE,5,1548831328000
1548831333109.3798828125,12,-69.9200000000,A01BBE,5,1548831328000
1548831333125.0000000000,12,-61.8900000000,A01BBE,5,1548831328000
1548831333140.6201171875,12,-50.1000000000,A01BBE,5,1548831328000
1548831333156.2500000000,12,-34.3200000000,A01BBE,5,1548831328000
1548831333171.8798828125,12,-15.6800000000,A01BBE,5,1548831328000
1548831333187.5000000000,12,3.3200000000,A01BBE,5,1548831328000
1548831333203.1201171875,12,20.1200000000,A01BBE,5,1548831328000
1548831333218.7500000000,12,32.9600000000,A01BBE,5,1548831328000
1548831333234.3798828125,12,41.3700000000,A01BBE,5,1548831328000
1548831333250.0000000000,12,46.0500000000,A01BBE,5,1548831328000
1548831333265.6201171875,12,48.3000000000,A01BBE,5,1548831328000
1548831333281.2500000000,12,49.3200000000,A01BBE,5,1548831328000
1548831333296.8798828125,12,49.7200000000,A01BBE,5,1548831328000
1548831333312.5000000000,12,49.5100000000,A01BBE,5,1548831328000
1548831333328.1201171875,12,48.2400000000,A01BBE,5,1548831328000
1548831333343.7500000000,12,45.7100000000,A01BBE,5,1548831328000
1548831333359.3798828125,12,42.1100000000,A01BBE,5,1548831328000
1548831333375.0000000000,12,38.0300000000,A01BBE,5,1548831328000
1548831333390.6201171875,12,34.2000000000,A01BBE,5,1548831328000
1548831333406.2500000000,12,31.1500000000,A01BBE,5,1548831328000
1548831333421.8798828125,12,29.1300000000,A01BBE,5,1548831328000
1548831333437.5000000000,12,28.1300000000,A01BBE,5,1548831328000
1548831333453.1201171875,12,28.0200000000,A01BBE,5,1548831328000
1548831333468.7500000000,12,28.6400000000,A01BBE,5,1548831328000
1548831333484.3798828125,12,29.8700000000,A01BBE,5,1548831328000
1548831333500.0000000000,12,31.5900000000,A01BBE,5,1548831328000
1548831333515.6201171875,12,33.5900000000,A01BBE,5,1548831328000
1548831333531.2500000000,12,35.4900000000,A01BBE,5,1548831328000
1548831333546.8798828125,12,36.8200000000,A01BBE,5,1548831328000
1548831333562.5000000000,12,37.1000000000,A01BBE,5,1548831328000
1548831333578.1201171875,12,35.9800000000,A01BBE,5,1548831328000
1548831333593.7500000000,12,33.3300000000,A01BBE,5,1548831328000
1548831333609.3798828125,12,29.3400000000,A01BBE,5,1548831328000
1548831333625.0000000000,12,24.5500000000,A01BBE,5,1548831328000
1548831333640.6201171875,12,19.7100000000,A01BBE,5,1548831328000
1548831333656.2500000000,12,15.4900000000,A01BBE,5,1548831328000
1548831333671.8798828125,12,12.2500000000,A01BBE,5,1548831328000
1548831333687.5000000000,12,9.8200000000,A01BBE,5,1548831328000
1548831333703.1201171875,12,7.6400000000,A01BBE,5,1548831328000
1548831333718.7500000000,12,4.9300000000,A01BBE,5,1548831328000
1548831333734.3798828125,12,1.1500000000,A01BBE,5,1548831328000
1548831333750.0000000000,12,-3.9000000000,A01BBE,5,1548831328000
1548831333765.6201171875,12,-9.9000000000,A01BBE,5,1548831328000
1548831333781.2500000000,12,-16.2400000000,A01BBE,5,1548831328000
1548831333796.8798828125,12,-22.1500000000,A01BBE,5,1548831328000
1548831333812.5000000000,12,-26.8200000000,A01BBE,5,1548831328000
1548831333828.1201171875,12,-29.5300000000,A01BBE,5,1548831328000
1548831333843.7500000000,12,-29.6000000000,A01BBE,5,1548831328000
1548831333859.3798828125,12,-26.5600000000,A01BBE,5,1548831328000
1548831333875.0000000000,12,-20.3500000000,A01BBE,5,1548831328000
1548831333890.6201171875,12,-11.4700000000,A01BBE,5,1548831328000
1548831333906.2500000000,12,-0.9700000000,A01BBE,5,1548831328000
1548831333921.8798828125,12,9.7800000000,A01BBE,5,1548831328000
1548831333937.5000000000,12,19.4500000000,A01BBE,5,1548831328000
1548831333953.1201171875,12,27.1300000000,A01BBE,5,1548831328000
1548831333968.7500000000,12,32.4700000000,A01BBE,5,1548831328000
1548831333984.3798828125,12,35.5300000000,A01BBE,5,1548831328000
1548831334000.0000000000,12,36.5900000000,A01BBE,5,1548831328000
1548831334015.6201171875,12,35.9500000000,A01BBE,5,1548831328000
1548831334031.2500000000,12,33.8300000000,A01BBE,5,1548831328000
1548831334046.8798828125,12,30.4800000000,A01BBE,5,1548831328000
1548831334062.5000000000,12,26.3000000000,A01BBE,5,1548831328000
1548831334078.1201171875,12,21.8100000000,A01BBE,5,1548831328000
1548831334093.7500000000,12,17.6500000000,A01BBE,5,1548831328000
1548831334109.3798828125,12,14.3500000000,A01BBE,5,1548831328000
1548831334125.0000000000,12,12.2300000000,A01BBE,5,1548831328000
1548831334140.6201171875,12,11.3200000000,A01BBE,5,1548831328000
1548831334156.2500000000,12,11.4100000000,A01BBE,5,1548831328000
1548831334171.8798828125,12,12.1300000000,A01BBE,5,1548831328000
1548831334187.5000000000,12,13.1900000000,A01BBE,5,1548831328000
1548831334203.1201171875,12,14.3800000000,A01BBE,5,1548831328000
1548831334218.7500000000,12,15.7000000000,A01BBE,5,1548831328000
1548831334234.3798828125,12,17.2200000000,A01BBE,5,1548831328000
1548831334250.0000000000,12,18.9900000000,A01BBE,5,1548831328000
1548831334265.6201171875,12,20.8700000000,A01BBE,5,1548831328000
1548831334281.2500000000,12,22.4300000000,A01BBE,5,1548831328000
1548831334296.8798828125,12,23.1200000000,A01BBE,5,1548831328000
1548831334312.5000000000,12,22.4400000000,A01BBE,5,1548831328000
1548831334328.1201171875,12,20.1800000000,A01BBE,5,1548831328000
1548831334343.7500000000,12,16.5800000000,A01BBE,5,1548831328000
1548831334359.3798828125,12,12.1900000000,A01BBE,5,1548831328000
